mRNA	logFC	FDR	Sub-0	Sub-1	Delta
KIAA0415	0.61417340728254	1.86575312554647e-17	1168.527950310559	1808.0099502487562	717.6787927471186
PYCR2	0.27448395823607075	0.00011935917968959549	2613.8447204968943	3245.3930348258705	717.4584450964436
PFKP	2.6109403925565973	5.764818292841599e-36	274.70186335403724	1689.8358208955224	717.2301909416187
FAM65A	0.5579442405843541	3.2715124286752893e-12	1284.7080745341616	1908.6169154228855	716.7954710185505
PAFAH1B3	1.722469095211982	1.544798794034412e-33	416.04347826086956	1407.0099502487562	716.622033568846
ETS1	0.44188955602960456	0.00011766934428153454	1621.3229813664595	2191.1243781094527	716.4456924166196
LETM1	0.38458726877646177	2.574727820047662e-09	1862.6459627329193	2452.467661691542	716.3499235049567
CYB5D2	-0.5962550883242727	1.256142300895063e-13	1201.0496894409937	785.3283582089553	716.1319886594799
DHODH	-0.40443606827216416	0.0003628097900638499	1770.5341614906831	1313.2537313432836	716.0678750148448
CGGBP1	0.3250361370206533	3.960571313935778e-07	2200.8757763975154	2825.2139303482586	715.3641604225796
RNF220	0.4022095617289567	1.137197958706111e-10	1778.1180124223602	2413.1890547263683	715.1760664787611
IRF7	0.5868903804246713	3.9770599880069984e-07	1217.6832298136646	1848.4825870646766	714.6465739820842
KIAA1310	0.4260450160628694	3.5353047316163045e-09	1676.0869565217392	2311.741293532338	714.0884943140702
LTBP4	0.535652792920406	0.0006367402325619651	1332.4844720496894	1904.4378109452737	713.7490289764888
CRELD2	0.34416483771498246	3.5145488188541556e-05	2073.0931677018634	2711.7462686567164	713.4857736301508
P2RX4	0.7548482578816937	1.077014057256496e-15	944.5465838509317	1610.4427860696517	712.989343307981
PSD3	-0.45802011597569064	0.0005105884589817066	1556.527950310559	1183.0149253731342	712.9211123206462
ATAD2	0.3615054793486353	0.00398780725711706	1971.8136645962734	2736.9253731343283	712.821444006065
C3orf63	0.4971430979745061	7.951102001178666e-11	1433.527950310559	2087.7562189054725	712.6685262504351
FAAH	-0.4627914961341756	6.325729947076442e-06	1539.4534161490683	1111.323383084577	712.4459496884949
POLR2J	0.29420893743625615	5.80399806130974e-05	2421.385093167702	2954.776119402985	712.3931353848598
CREBBP	0.29948215852501736	0.00015628556516631025	2377.6211180124224	3009.6716417910447	712.0551045770253
EP400	0.6343271765231216	2.7835441080819635e-16	1122.5217391304348	1757.7363184079602	712.0460453684328
PELP1	0.36364091047392866	8.245190103625421e-07	1956.4968944099378	2542.1094527363184	711.4623120226437
NUP50	0.446089205792454	1.8317224068069494e-10	1594.304347826087	2278.064676616915	711.2019603131954
MRPL51	0.20233033112086826	0.0019518597284127308	3510.6211180124224	4179.865671641791	710.3051332473661
TRAK2	0.6198709484821251	6.001612348701465e-13	1144.254658385093	1796.7462686567164	709.2902203982577
SMAD2	0.441134637674646	1.8208323422323575e-10	1607.2111801242236	2221.1592039800994	708.9965216107396
GNL1	0.35131830988959845	4.6832519853187425e-08	2017.7391304347825	2673.572139303483	708.8687011024558
PPIC	0.5745150720385538	9.10969243738902e-13	1233.3478260869565	1868.273631840796	708.5769151529415
CNN3	0.12327333908615765	0.1932287943622013	5748.0	6472.786069651741	708.5751530672342
GPBP1	0.29149576093260443	9.436405167039202e-08	2429.7888198757764	3078.492537313433	708.2731409552243
CUL4A	0.2624936451742012	0.0006430792480905032	2698.167701863354	3350.990049751244	708.2518753534092
BMPR2	0.48099832683835086	2.35123514581514e-07	1471.9813664596272	2081.10447761194	708.0205744043101
CIAO1	0.21638086141949706	9.049259119696644e-06	3269.167701863354	3887.4875621890546	707.38532345399
SNHG7	0.7655720639781547	3.2429572656769797e-11	923.7577639751553	1575.0796019900497	707.2031379823047
METTL9	0.9053058089808121	5.254142936163892e-28	781.1552795031056	1500.2437810945273	707.1844122501914
ZMPSTE24	0.2809440010541438	2.30703578322143e-05	2516.354037267081	3167.8358208955224	706.9545712985617
SLC28A1	-0.393072670577841	0.062118440480618264	1798.44099378882	1318.5074626865671	706.9180043052378
PHYHD1	-0.7124505442520321	0.00023773590249629294	990.944099378882	594.2885572139304	705.9986629258243
DUS1L	0.12093947181888709	0.0819002838180133	5837.527950310559	6356.437810945274	705.9875470385496
RALGAPB	0.5601133283339624	4.9626182813813874e-14	1260.3229813664595	1923.6666666666667	705.9236998689502
TCEAL8	0.6838110601305165	1.6878878907125657e-06	1032.2298136645963	1736.8308457711444	705.8501631803132
COLEC11	0.4558580655760132	0.015743921301997692	1548.254658385093	2018.0248756218905	705.7843735904797
ARHGEF10L	0.1808308290212854	0.03244174617740488	3899.888198757764	4479.975124378109	705.2200160716939
G3BP2	0.27207694686495704	0.0005980629481932643	2591.2608695652175	3216.681592039801	705.022345921938
C15orf39	1.1013264084085248	4.2807568099278296e-30	639.8447204968944	1390.0796019900497	704.6778879640011
PLSCR1	0.7920762299928683	5.319296095110841e-11	889.5217391304348	1556.7860696517414	704.5690256271345
DKK1	1.6334480099563993	8.820526220109954e-06	431.27329192546586	1440.7860696517414	704.4625004429975
PIGU	0.754836478434162	2.413315212368633e-27	932.7329192546584	1622.5373134328358	704.0608320898019
FAF2	0.3606150587622746	1.0296565111080534e-09	1951.8819875776398	2593.139303482587	703.878037647336
SOLH	0.5757420695503174	2.4718707844115645e-15	1222.329192546584	1827.9203980099503	703.7463389885386
DST	0.128570304692298	0.21367256551732608	5468.23602484472	6200.1592039801	703.0527718436861
FBN1	0.7130317546141031	1.0528142450448206e-05	984.9689440993789	1635.6915422885572	702.3141344515805
ARL6IP5	0.2847237958107715	0.0002938378535676923	2465.9378881987577	3044.621890547264	702.1111957615482
SPPL3	0.547602106086816	2.18756619966008e-19	1281.8944099378882	1895.18407960199	701.9680786629038
AKAP12	0.4719718508826059	0.019066167421500652	1487.1055900621118	2173.8507462686566	701.8719777994847
HS2ST1	0.5246106241492546	3.268644010883248e-12	1337.776397515528	1979.4825870646766	701.8117108727625
SIPA1L2	0.6195532585432635	7.076903459310159e-05	1132.7701863354037	1871.9502487562188	701.811460124759
MYL12A	0.0649947452891833	0.3728409948876009	10797.863354037267	11600.119402985074	701.8043783630586
SNX1	0.20269198341290665	0.0034151757715765235	3461.6832298136646	4049.1094527363184	701.6554397981284
SEC14L1	0.44920489449516215	8.708686873294688e-08	1561.6894409937888	2172.960199004975	701.5185405758236
RNF7	0.3933875553034474	3.1558568202680984e-12	1781.2608695652175	2395.9004975124376	700.7258588359538
GBP1	0.33134539628669146	0.012053785083080871	2114.2360248447203	2793.9004975124376	700.5423734957731
ATP6V1B2	0.3495566800190302	1.1819588127626735e-05	2003.0993788819876	2590.07960199005	700.196768630169
BAIAP2	-0.1867428920832704	0.06523872105926282	3747.049689440994	3156.731343283582	699.7348957859315
MSC	2.6139847181039357	4.375780035662268e-24	267.67080745341616	1551.721393034826	699.6874001657709
MLL4	0.38802015215767405	6.778431352176454e-05	1802.751552795031	2381.6417910447763	699.5039318180111
TRABD	0.46615202747572854	7.8796846222831e-11	1500.5776397515529	2091.5223880597014	699.4973091549298
SIPA1	0.4678963330597419	5.264636179037606e-12	1494.5962732919254	2078.7562189054725	699.3161156780477
ZNF503	-0.649595082861743	3.970432064050369e-06	1076.3602484472049	705.9900497512438	699.1983247791483
CX3CL1	0.48739798617221414	9.965798239608351e-05	1433.5217391304348	2092.233830845771	698.695608786264
NR2F2	0.4587932255803724	5.750500928552967e-07	1521.8695652173913	2121.7512437810947	698.2234467386859
TBC1D14	0.4115530731490413	9.70442027047496e-07	1695.3850931677018	2316.626865671642	697.7409452642414
PPP1R12C	0.3269629079016645	7.343196614098537e-08	2130.105590062112	2680.8258706467664	696.4655178642989
SYNE2	0.3394511484666475	0.003699095677930273	2051.6521739130435	2551.6567164179105	696.4356866888766
TMCO1	0.09447566373066546	0.14189442152374698	7369.341614906833	8193.218905472637	696.223440326337
SAFB2	0.3408582284889577	8.041593953896766e-09	2041.7888198757764	2627.129353233831	695.9605200914167
UBE2R2	0.21312671343789816	4.439561367806095e-05	3265.217391304348	3911.9303482587065	695.9050512689631
NDRG3	0.8419298819864229	7.879688072324876e-21	826.1552795031056	1502.004975124378	695.56481697451
DR1	0.7696585837980934	2.0191187518354515e-22	903.335403726708	1589.2587064676618	695.2598475269771
CUL7	0.4644294811246157	4.3490700436307603e-08	1496.4658385093169	2117.054726368159	695.0028528995949
C16orf53	0.46603131905107137	1.0112352037987435e-12	1491.1739130434783	2132.4477611940297	694.9337456301997
EIF3E	0.06805563922184651	0.5040274949955021	10207.981366459628	11104.333333333334	694.7106970591083
MTX1	0.32403698480623805	4.6712154815319706e-06	2141.409937888199	2765.92039800995	693.8960195074054
HEATR7A	0.586490830678122	1.300636160011895e-10	1182.6273291925465	1762.4228855721392	693.6000846807855
SLC35E1	0.37567915541525776	1.6837687241031167e-08	1846.2422360248447	2429.5522388059703	693.5947239217907
GPC6	0.4498443957726679	0.0013134385269960675	1540.7142857142858	2208.0199004975125	693.0816869154605
TAF7	0.22118358122229106	0.005124552715077173	3132.3291925465837	3751.646766169154	692.8197883745806
SOX13	0.3692407889669955	1.0539762234811717e-05	1876.27950310559	2522.378109452736	692.7989240493104
CDC34	0.22219121168833478	0.0013707388749340471	3117.9565217391305	3686.2636815920396	692.7825375567631
RABEPK	-0.32000119430026674	0.0010300665483769552	2164.527950310559	1751.3034825870648	692.6515291956873
SUPT4H1	0.271724590712331	2.9506735483438223e-06	2548.944099378882	3109.1741293532336	692.6107921523379
GNL2	0.3905562847207235	2.32627347887477e-09	1772.7888198757764	2400.7512437810947	692.3738150851192
SPAG9	0.3362769570543251	2.4936272282190257e-05	2058.254658385093	2679.7860696517414	692.1436133646285
ARFGEF2	0.27351153222489655	0.0036333005674843524	2530.1739130434785	3183.2636815920396	692.031743751984
SMYD2	-0.26997290537090113	0.01321293219328322	2560.7701863354037	2235.0149253731342	691.3385671921528
KIAA0907	0.7375592882030756	3.0352565510531953e-15	936.9937888198758	1603.5373134328358	691.0884719326905
FAM171A1	0.385256222012437	0.05074155342499374	1793.5962732919254	2321.318407960199	690.9941240640336
C6orf62	0.11968564068496008	0.1077745420406476	5771.795031055901	6472.174129353234	690.8009861941946
SAR1B	-0.24579390170156543	0.003986393045065723	2809.801242236025	2460.646766169154	690.6320103350979
RANBP2	0.302640054972824	3.1170638820235576e-05	2281.5962732919256	2892.865671641791	690.5024215748587
KIF22	0.3652328945746683	4.735699141981149e-06	1889.1987577639752	2537.179104477612	689.9975307250043
ACSS1	1.5778326356985068	1.2953425931134652e-24	436.96894409937886	1260.0248756218905	689.4638607867164
ZFAND3	0.1871915918236859	0.011465520681291296	3681.9937888198756	4350.771144278607	689.2382784141168
NOSIP	0.4168269732310562	1.4929847949275322e-07	1653.27950310559	2220.373134328358	689.1314911844477
NCOA6	0.5111575978851399	1.305877273822347e-09	1347.142857142857	1994.9004975124378	688.6023068652671
C19orf43	0.15620316499305267	0.025836514738393532	4408.068322981367	4971.144278606966	688.5542235553074
SOCS2	-0.765845608340224	1.5348188505764274e-07	898.9378881987577	545.4776119402985	688.4476338476538
KIAA0090	0.5323446312699593	8.691054299810407e-12	1293.142857142857	1910.3830845771145	688.397657465096
HBP1	-0.22633303218857245	0.0010628912163991768	3041.136645962733	2715.592039800995	688.3096783805305
TSIX	1.8558039158936768	0.0003304341775906417	370.69565217391306	1260.7910447761194	687.9384429091082
ERH	0.27544823421898823	3.2634892402284644e-06	2497.248447204969	3103.990049751244	687.862675188719
GGCT	0.5484882464828815	2.947801479213021e-14	1254.0062111801242	1863.0	687.8076678488284
PDCD6IP	0.1635979748742477	0.01196105374806212	4204.124223602485	4823.26368159204	687.7862091011355
EPS8	0.39663659971152243	4.614066448110767e-05	1733.9316770186335	2299.4726368159204	687.7407645047685
TOMM5	0.42156420841489034	1.4036546259229303e-08	1630.2670807453417	2243.07960199005	687.2622513992641
KIDINS220	0.47044938784391066	3.592199366686643e-07	1460.807453416149	2082.805970149254	687.2359722174493
CLIP2	1.1252958652921383	7.170800119480408e-12	610.6459627329192	1360.721393034826	687.1573770206911
CDC20	2.0740091928919466	4.275632153346131e-38	331.29813664596276	1501.1741293532339	687.1153809916991
IP6K2	0.4433812394017925	7.385872089012999e-10	1549.527950310559	2176.9751243781093	687.0316230964148
MPRIP	0.3617785199220903	5.038268030042077e-06	1898.7888198757764	2427.8407960199006	686.941008899271
AGPS	0.40289023132700114	1.6284534377796273e-07	1704.8757763975154	2336.8805970149256	686.8777959365957
ERBB2IP	0.26047567281855427	0.0010225296612544918	2636.944099378882	3252.2885572139303	686.859788470631
CA14	-1.5612569031958814	5.2310462608976026e-15	439.93167701863354	157.71144278606965	686.8463676798825
PSIP1	0.5913355267435424	1.5655838404764586e-08	1161.5093167701864	1850.6716417910447	686.8417236498302
TSC22D4	0.5124332072534223	4.998181949055496e-10	1340.248447204969	1955.8407960199006	686.7878103176613
ZNF787	0.35372726128668897	1.0958806430451498e-06	1941.4285714285713	2552.228855721393	686.7362115551575
KIAA0182	0.4570869286882254	1.6610384599400651e-07	1501.9565217391305	2087.1542288557216	686.5246935449891
PPP4R1	0.45339797102284474	1.340930508822601e-10	1513.1801242236024	2140.557213930348	686.0727981150775
CHID1	0.17522952104089848	0.008379919359180485	3915.1304347826085	4433.2835820895525	686.0464308996011
CCL5	1.1029816554926368	7.40205424380548e-11	621.8757763975156	1439.9203980099503	685.9175733617005
USP11	0.463531383472388	8.199118291690453e-10	1479.3664596273293	2067.6069651741295	685.7327816937045
SOAT1	0.9054153715894854	3.7403150149126123e-22	757.2360248447205	1461.7960199004974	685.6131368157274
ZNF444	0.3182038021718104	5.325248336037982e-05	2154.273291925466	2691.2039800995026	685.4979524078657
KIF12	1.224704989073583	1.6423014175191825e-12	559.2298136645962	1327.7064676616915	684.8915428337212
NEDD8	0.1820137951795312	0.001432734758475868	3762.590062111801	4401.512437810945	684.843296909757
WBP5	0.9271008767251991	1.911403071050471e-10	738.6335403726708	1498.3034825870648	684.7878028581409
HIPK1	0.473628375570336	3.299686078280667e-07	1445.3850931677018	2041.2935323383085	684.5753937505974
UNC5CL	0.8199276714944681	8.245682258741383e-08	834.2484472049689	1503.6567164179105	684.0233867646458
EGFL7	0.3641549454586102	0.0038977885110187595	1877.6770186335405	2375.0298507462685	683.7653723093828
ATAD3A	0.6035821366536438	1.2482827041733891e-14	1132.807453416149	1765.4825870646766	683.7423431500922
SNRPD1	0.7346065328979713	4.418064727292596e-21	930.6832298136646	1602.960199004975	683.685980679702
ASCC3	0.4798005193604278	2.639285826048201e-07	1424.3478260869565	2026.1641791044776	683.402826706418
TSPAN15	1.610408725175179	5.918347904381139e-22	424.19875776397515	1309.910447761194	683.1333807115778
PRG4	0.07494933111715095	0.728590075018598	9113.664596273293	9516.646766169155	683.0630655167429
TBC1D10B	0.7640977202976587	3.262134844361584e-30	893.8571428571429	1540.6716417910447	682.9942051289215
MRPL28	0.25398953763373294	0.0007290237886688995	2688.8198757763976	3233.7611940298507	682.9321170288384
IK	0.2199823280844545	4.057348149553433e-05	3101.6894409937886	3714.9253731343283	682.3168642247839
PACS2	0.6153229121282675	5.277748146636921e-20	1108.4037267080746	1680.9651741293533	682.0262089318368
RGS14	0.32768471530180043	0.0003548376016330411	2080.217391304348	2715.7462686567164	681.6554436354193
SEMA6A	1.919929525565753	3.850438142152381e-22	354.9006211180124	1288.4378109452737	681.3841811260966
CYR61	0.32254545446305904	0.028774009306003854	2112.3975155279504	2597.10447761194	681.3442166525996
RUSC1	0.936345426248179	1.0388066846963183e-23	727.583850931677	1411.5671641791046	681.2698110319126
MLYCD	-0.49635731838739977	3.983855871830165e-09	1372.3788819875776	970.407960199005	681.1903016748519
DPP3	0.42198283546099713	1.3936214382647872e-09	1613.8012422360248	2171.572139303483	680.9964240692373
C20orf27	0.6228891288144964	7.799401390144154e-13	1092.9378881987577	1720.2487562189056	680.7791290284797
SART3	0.5334649062074204	1.4435736234878186e-15	1275.0931677018634	1875.6666666666667	680.2174571137971
CCBP2	-1.0136866727198979	5.190782281686466e-12	670.9813664596273	341.089552238806	680.1648688235101
BPTF	0.5333615037197375	5.130111522631734e-09	1274.9316770186335	1869.0945273631842	679.999476394585
C6orf106	-0.06260961944053482	0.40947714848956906	10850.80745341615	10777.23880597015	679.3649252809039
CXCL10	0.5971310118882072	0.0033247973806599007	1137.583850931677	1828.4378109452737	679.2865960145157
MARK2	0.7386992322139747	3.670318531805191e-21	919.2422360248447	1532.228855721393	679.0435339702101
UROD	0.18206048088855972	0.0045953667348704805	3726.8260869565215	4281.522388059701	678.5077495793336
EXT2	0.3522639886154947	4.6966396564210126e-09	1925.2981366459628	2534.0199004975125	678.2132008888866
MRPL17	0.5298795718311019	6.238256049143416e-14	1279.8260869565217	1888.7064676616915	678.1536989747964
KIF13B	0.4774966460766089	1.1467131537124016e-06	1419.888198757764	1956.7114427860697	677.9918527105898
ZNF638	0.2467236376777321	2.581004687547158e-05	2747.422360248447	3319.646766169154	677.8540389576374
FOXP4	0.2254695665313046	0.00936375579285336	3003.254658385093	3596.0597014925374	677.1425260092082
POLE3	0.4096379669940701	9.498817941992044e-10	1651.7142857142858	2271.009950248756	676.6048820550627
ME1	0.6511906492921005	0.00029847667676162715	1038.472049689441	1558.0149253731342	676.2432883089656
RHBDF2	0.9061917715737008	1.5839214838953619e-15	746.1552795031056	1377.2885572139303	676.1597746019892
SAP30BP	0.3752840780185055	2.770856829112763e-10	1801.3416149068323	2366.676616915423	676.0148271466763
E2F4	0.5842779460709133	1.7938569901568135e-16	1156.8509316770187	1772.363184079602	675.9224862704709
RNASEN	0.6000887974727136	6.234788731623625e-17	1126.3478260869565	1770.766169154229	675.9087124925269
CASC4	0.22831086774087164	0.006641755786908931	2960.2608695652175	3530.7462686567164	675.8597278697821
DHRS4L2	-0.37071634502302364	1.7198088715564717e-05	1822.4223602484471	1436.6517412935323	675.6017564795364
VAPA	0.14750383412683332	0.014867648107632685	4576.931677018633	5226.273631840796	675.1149708968055
SOD3	1.5931984265644763	3.5123134418498217e-13	423.6645962732919	1310.5174129353234	674.9817681736828
TOMM40L	0.43006754348267523	7.341364240802822e-08	1569.3354037267081	2210.8855721393033	674.9202219811377
SLBP	0.5330710059710634	2.959383610869433e-13	1266.024844720497	1927.8258706467661	674.8811375595146
GBP4	0.7246751373165468	3.4875670739732377e-08	931.1614906832298	1610.7512437810944	674.7895811247499
HMGXB3	0.5218624654251899	2.686262212642859e-16	1292.9689440993789	1889.597014925373	674.7519608859063
CXXC5	0.41295560451398244	1.7161521163481315e-05	1633.7018633540372	2214.194029850746	674.646340576986
MAPK3	0.5888087104092515	1.9636911318396726e-17	1145.5155279503106	1778.4427860696517	674.4895207661953
NDUFB8	-0.14368588215917297	0.02810171721480438	4693.204968944099	4297.79104477612	674.3472961165469
MGAT4A	0.7926710875944732	4.1397183008414694e-18	850.6708074534162	1509.7562189054727	674.3021541289681
COMMD4	0.202410129019689	0.005501614233955112	3330.254658385093	3945.2985074626868	674.077275072147
FAM127B	0.8719629044477133	1.18934212760585e-13	773.0186335403727	1467.8457711442786	674.0435728940658
ARRB2	0.4832280025809927	3.449330157020359e-09	1394.7080745341616	2016.1442786069651	673.9619970407252
DYNC1I2	0.5793894414013887	1.124840109879822e-10	1163.1739130434783	1779.3532338308457	673.9306837309283
RALA	0.5667056797825424	1.9633942000901492e-19	1189.167701863354	1811.0199004975125	673.9080908599158
FOLH1	-0.7702933025898734	3.2723465198785735e-07	874.4596273291926	526.726368159204	673.5903943169136
TRAF4	0.30221770100970335	1.3107447249286497e-05	2228.3975155279504	2798.1741293532336	673.4611740785919
PHF10	0.5176709252984821	3.1839055540348197e-10	1300.695652173913	1872.2437810945273	673.3323217925822
PIP5K1C	0.8607848708172718	6.942474087956673e-28	781.8260869565217	1416.358208955224	672.9840672624427
GTF2F1	0.30464365835803725	2.943262330334739e-07	2207.285714285714	2733.905472636816	672.4355950414333
GAL3ST1	2.1105672242116302	4.149623274477633e-18	318.5031055900621	1398.2437810945273	672.2222154680011
ACOT7	0.665893581078042	6.810918169154691e-16	1009.4782608695652	1623.1194029850747	672.2050941508686
NUP85	0.6062760394744414	6.431361836700019e-19	1108.583850931677	1732.4825870646766	672.1078265681817
PIGS	1.0890143905721796	1.6591253012394382e-31	616.9316770186335	1327.3681592039802	671.8474742731199
ABCD1	0.5126872703694747	3.175602621189511e-07	1309.9875776397516	1872.129353233831	671.6139553980446
NOMO3	0.297580651590809	0.00014254747613156674	2254.8757763975154	2864.323383084577	671.0074027967039
ITPA	0.47237078008117006	5.15123776508865e-09	1420.0621118012423	2033.7114427860697	670.7958475152666
ZDHHC7	0.9065379770453861	4.19998850587382e-24	739.9378881987577	1393.2238805970148	670.7817963069368
CCNL2	0.21047376360754333	0.028940175977613197	3186.950310559006	3806.0746268656717	670.769426293583
PTPN6	0.5496502112923598	2.7855516498518955e-15	1220.024844720497	1794.7860696517414	670.5869136825496
RGS1	1.7933792235529036	1.0247679691244504e-21	373.87577639751555	1352.363184079602	670.5010495810154
NMT1	0.13821527298562641	0.02340408020110778	4849.515527950311	5407.084577114428	670.2771125436864
UNC93B1	0.6878324424458755	9.554337976979896e-16	974.416149068323	1564.2388059701493	670.2350397723689
NUP205	0.7154293489881978	4.646273171564005e-16	936.7080745341615	1600.9253731343283	670.1484479559634
PDCD5	0.3971907737684106	1.900701606287502e-07	1687.0745341614906	2272.3034825870645	670.0904396285833
CCDC6	0.59983682073596	2.377056769428856e-16	1115.9254658385094	1712.9751243781095	669.3731836068666
DENND5A	0.524961685149103	7.63075817359603e-11	1274.9192546583852	1903.676616915423	669.2837603545042
S100A9	3.151592302122464	1.2634633878776328e-38	212.36024844720498	1755.865671641791	669.2729242830251
MLL	0.6667927264277245	7.166456918614767e-14	1003.583850931677	1626.7014925373135	669.182412161568
NBL1	1.8103790866993181	6.373438449910381e-25	369.55900621118013	1284.681592039801	669.0418961461039
KIAA0114	0.7341111705111967	2.280027660101881e-08	910.8447204968944	1546.0497512437812	668.6612839179189
EPB41	0.30871967390376853	0.0005426502809400911	2165.5465838509317	2791.2487562189053	668.5468351898796
CNOT2	0.5016623609690853	4.180298517366484e-18	1332.6583850931677	1909.0149253731342	668.544551831087
KIAA0564	-0.40483909834383547	1.472608975027236e-05	1650.9813664596272	1293.2985074626865	668.3818077799889
MED13	0.2920644978903464	0.0005820449437269009	2287.503105590062	2878.6069651741295	668.0984459567695
HLTF	0.5002437514788894	2.7799067955865454e-07	1335.4099378881988	1940.0597014925372	668.0304770913833
IDH3B	0.2319877650745042	0.00010732792393712017	2878.273291925466	3502.3930348258705	667.7241882674248
MEA1	0.24598824063153685	0.0003845935242771636	2714.254658385093	3345.0049751243782	667.6747280421022
GLB1	0.201257390481807	0.004326249502742984	3316.8571428571427	3902.1592039800994	667.5420131723706
RRP12	0.5622205160262354	9.741708928192786e-11	1187.1552795031057	1770.2636815920398	667.4430538455058
TES	1.0022709501338654	1.0170982325434872e-15	665.6335403726708	1385.8805970149253	667.1451609502855
OCEL1	-0.3831156855945842	6.034359689544439e-07	1740.9006211180124	1370.4626865671642	666.9663350116648
NIPBL	0.4140680487859782	4.167489742055096e-08	1610.6397515527951	2235.3482587064677	666.9144592225986
CAB39	0.3076275213901147	2.0670273978953007e-06	2167.2422360248447	2786.7562189054725	666.7033573202929
CHDH	-0.19482324883005295	0.03581030456229912	3421.44099378882	3083.427860696517	666.5762500902629
UBE2D2	0.2901718310355358	5.5738669493455604e-08	2296.9751552795033	2910.89552238806	666.5174866505876
NFKBIE	1.038134643849689	1.1173857071259237e-25	642.0186335403727	1351.4975124378109	666.5017854752988
CPEB4	-0.24656149728463808	0.015800105390196075	2703.1304347826085	2349.9751243781093	666.4878873556747
RPRD1A	0.507003650717454	3.468727608135398e-11	1313.975155279503	1935.4626865671642	666.1902006787416
MED16	0.28843573856328375	2.4509352193103343e-06	2309.055900621118	2835.6716417910447	666.0142440795605
S100A4	1.3213907690897766	2.5980986045257417e-18	503.2422360248447	1303.4676616915424	664.9796452993285
ODAM	-1.5446328740710062	0.005637569716533198	430.5031055900621	161.273631840796	664.9692492840715
SIVA1	0.31422826183188457	0.0001095883755521602	2116.1801242236024	2673.7860696517414	664.9636021579641
ALDH16A1	0.43973327267562656	1.8406336323555665e-06	1511.670807453416	2110.0696517412935	664.7319513696975
CDK5RAP3	0.12897673936808698	0.07712516419999334	5150.652173913043	5730.756218905472	664.3143230104532
TMEM98	0.3524879660776765	0.023264525494048928	1883.6024844720496	2507.805970149254	663.947208650411
RNF43	-0.3663732207365587	0.02697611875890795	1811.8509316770187	1420.0796019900497	663.8136613330439
ARIH2	0.33146193630577203	6.722862857175163e-08	2002.5403726708075	2597.63184079602	663.7659094559482
GPR88	0.42216853703994034	0.19186970823699773	1571.975155279503	2341.7114427860697	663.6384515674808
CCAR1	0.5446601032987186	3.5376644321696136e-12	1218.2422360248447	1813.4776119402984	663.5279421161539
OPN3	0.5295740992898813	2.2484415142467106e-06	1252.5403726708075	1864.8208955223881	663.3129396813551
BTD	-0.24921965657414333	0.006877266389690058	2661.2111801242236	2353.10447761194	663.2261363818296
SQRDL	0.24256386338113808	0.000591862174024875	2733.1614906832297	3312.7462686567164	662.9662104246746
ASH1L	0.413644215215462	0.000103491174649787	1602.5341614906831	2236.07960199005	662.8789855857821
CAMKK2	0.32632650378756733	1.3295103000496476e-06	2030.6583850931677	2552.507462686567	662.6576511943609
PI4K2B	-0.3170993257378121	0.00020563903387692945	2089.478260869565	1739.6517412935323	662.5721476655552
DYNLT1	0.523571761671467	1.8245758305418354e-13	1265.4844720496894	1829.1243781094527	662.5719343989423
BZW2	0.5987535400398083	2.8440538896544826e-11	1106.2732919254659	1734.0597014925372	662.385049791865
STX7	0.6782463908409171	1.4440431816024088e-16	976.6086956521739	1565.9054726368158	662.3813230899426
ACOT2	-0.3976215204151529	2.855632934551978e-05	1665.5031055900622	1298.0199004975125	662.2398771008795
TDGF1	-1.0007624835785354	5.1910324117130754e-05	661.3726708074535	380.2587064676617	661.8769566082362
TMC4	1.4968048773245863	1.3369974729706964e-07	442.167701863354	1182.7860696517414	661.8387727444718
ARFIP2	0.41785611940821876	8.798042847001025e-11	1582.024844720497	2175.283582089552	661.0587624222967
SS18	0.34081927059778233	1.1775904810030101e-07	1938.6521739130435	2454.63184079602	660.7300198558486
TSEN34	0.4540727550008933	1.499056637464259e-13	1455.1055900621118	2040.0	660.7238040967036
SULF1	2.125101846824623	3.1179695687528877e-23	310.832298136646	1359.323383084577	660.5502908229283
RBM5	0.3485012959048891	3.0299228635523744e-08	1894.8136645962734	2494.81592039801	660.3450176100931
LOC151534	-0.37379570033845544	2.1949266372803954e-05	1766.3105590062112	1401.721393034826	660.2392924189354
EFNB1	0.7849399503433415	1.4167966495410085e-15	841.0745341614906	1475.5721393034826	660.1930030797696
SWAP70	0.7118964047879909	9.942748273522034e-15	927.1180124223603	1569.3333333333333	660.0119798576661
EI24	-0.09443165700608752	0.1534217214008654	6988.894409937888	6526.910447761194	659.972879771017
MRPS35	0.22556599795384025	0.00022940098058862884	2923.1801242236024	3475.129353233831	659.3700419193276
EXTL3	0.6274957003494215	5.904818613446133e-11	1050.7701863354037	1611.5223880597016	659.3537739808262
YTHDF2	0.3143803614933109	5.217201482090607e-09	2095.1490683229813	2666.502487562189	658.6737214817524
PAK1	0.5999809133644174	2.6737179976288985e-10	1097.6583850931677	1712.6965174129352	658.5740804503101
PHB2	0.08960430428880903	0.14465941112897035	7348.701863354037	7886.348258706467	658.4753178917131
UBE2E1	0.5167578167813316	2.2225765957380924e-14	1271.72049689441	1883.681592039801	657.1715075312255
SFRS13A	0.4142860547529591	9.876368336732468e-13	1586.1242236024846	2162.1741293532336	657.1091469443736
