mRNA	logFC	FDR	Sub-0	Sub-1	Delta
PSRC1	-1.2625867551332104	6.7805566320163885e-25	371.52941176470586	141.40625	469.08811443655037
FBXL14	-0.5527950340856469	1.9174665078614985e-13	848.4823529411765	559.5520833333334	469.03683121518753
FGFRL1	0.17598606810665984	0.04303373068738062	2665.1	2836.375	469.0204701110591
IDI1	-0.06411619792211601	0.5326474951262055	7312.864705882353	6565.932291666667	468.87308086000957
SOCS5	-0.5661222242281081	1.0093179790076459e-13	827.7470588235294	518.6822916666666	468.6060060394511
C1QBP	-0.14962695664742076	0.055913149250231074	3131.7176470588233	2719.6302083333335	468.5893806084331
PNPT1	-0.4079020922237003	2.183714221886465e-09	1148.0058823529412	818.3072916666666	468.2740012968798
CALCOCO1	-0.20189551548098122	0.010071099348188369	2319.205882352941	1926.6979166666667	468.2372671241709
EPN3	-4.2214139133707365	3.5956981588916686e-31	110.89411764705882	6.296875	468.1299711462654
TMEM14A	-0.17568735551435463	0.07760346247433636	2664.1176470588234	2185.59375	468.05178419088946
NT5C	-0.43600527888218477	6.715435648616274e-07	1073.3470588235293	747.3958333333334	467.9849837197257
ZNF12	-0.5111376213140588	6.430640442059416e-11	915.4294117647058	599.3385416666666	467.9104120103398
CYB5D2	0.6069945789315302	6.036938870371233e-14	770.6176470588235	1146.953125	467.76073419367714
GPATCH4	-0.25162460321833313	0.0016299780136334442	1858.6117647058823	1462.0625	467.67244783104354
ERN2	-6.009616772681541	5.575904297103804e-22	77.8	1.0260416666666667	467.5481849146239
PER3	-0.3593417729614115	0.004667696500537539	1300.8235294117646	928.125	467.4402333687443
PARP12	-0.20552751627448654	0.010679420054923568	2273.747058823529	1803.1458333333333	467.3175856364188
TDRKH	-0.6631911941990543	1.421720328214218e-09	704.6411764705882	408.1770833333333	467.3118233053559
CEP164	-0.5978568858544874	1.1638259377524997e-14	781.3529411764706	484.71875	467.1372361650092
ALMS1	-0.5779067458317466	3.9827879515708073e-13	808.1058823529412	505.1770833333333	467.00984075808054
PARVG	-1.0779922337963377	1.3557474458985838e-17	433.21176470588233	198.19791666666666	466.99891794214756
TBC1D3	-0.8276272937671074	1.853862444501638e-13	564.1705882352941	300.1354166666667	466.9229771641735
AP1S2	-1.0307031483623157	1.639923089854248e-24	452.91764705882355	220.45833333333334	466.82364477238156
IQCB1	-0.8449733730697776	4.1426883482907684e-26	552.1529411764706	287.921875	466.55453315628085
CCDC88B	-0.7591916195928202	3.5478072880429635e-10	614.3470588235294	349.40625	466.4071385803209
ALPK2	-0.5743225541461443	0.005027253277133392	811.9058823529411	486.53125	466.2958600792201
CSNK2A1P	-0.8281401525824648	7.987782346210537e-13	562.8882352941176	298.3697916666667	466.1503490633449
CHEK1	-1.131397799301975	1.5549660078869254e-25	411.97058823529414	169.51041666666666	466.10261690655193
PLAC9	-1.608944087100561	4.558518338226958e-15	289.5235294117647	116.35416666666667	465.82717072354416
SECTM1	-0.5073243156403094	0.0005551869246266512	917.5411764705882	595.6875	465.49094942474557
C17orf61	0.3222546482721744	0.00022234824081315374	1444.335294117647	1698.3229166666667	465.4437621929699
COL4A3BP	-0.327604803575472	4.040035871576417e-06	1420.5176470588235	1091.4791666666667	465.36840474019755
CNOT10	-0.39188722740795406	7.482725704950042e-10	1187.3176470588235	842.8125	465.2946207584181
ANGPT2	-0.9610239654067478	1.857110915115936e-14	483.7823529411765	242.359375	464.9264352173363
SCAMP1	-0.33892680759997	4.257194981505203e-06	1371.5176470588235	1014.9583333333334	464.84409768466946
ZFHX3	-0.4048822966090389	3.0193000228431806e-07	1148.0	816.28125	464.8048765071767
ESRP1	-0.890064563720545	0.0484758160192057	522.0529411764705	272.3072916666667	464.66082332726256
RELL1	-0.7779865762132148	1.4652641076730508e-16	597.0764705882353	334.2083333333333	464.5174790904114
RIN2	-0.6830955739685652	5.652938116337416e-10	679.8882352941176	400.6354166666667	464.4286443227102
FA2H	-2.3827156409657384	9.394301154305696e-11	194.87058823529412	42.380208333333336	464.32119855242934
POMT2	-0.7109430065629405	3.178200781387086e-23	652.9411764705883	394.3125	464.20396310874355
IFNAR2	-0.4601788849007783	2.372051116705662e-12	1008.5235294117647	691.765625	464.1012331609032
ZNF142	-0.6525608763013688	5.76560629159602e-18	711.0823529411765	429.34375	464.02452335773336
PFDN5	-0.05662697818653058	0.42532219714045405	8191.658823529412	7415.338541666667	463.86888551150076
CLIC6	-2.3888540683323813	1.0207704981942723e-15	194.14117647058825	34.765625	463.77493924259954
GALNT11	-0.2853917701829369	0.00039552035213742334	1625.0411764705882	1274.9479166666667	463.7733779731035
SLC33A1	-0.2902258831295101	0.00015951923400746805	1597.9235294117648	1211.4895833333333	463.7587674969531
ABL2	-0.3846397125340537	5.492474209719274e-06	1205.6470588235295	871.2604166666666	463.7397381234097
C14orf106	-1.0129859313381326	1.0851385470264243e-22	457.7647058823529	218.03645833333334	463.70920692196165
TMTC1	-0.9306403795602648	6.431357399708125e-10	498.2294117647059	264.9895833333333	463.67240887279337
SPIB	-2.8413523153918976	2.125368704060212e-20	163.1529411764706	20.901041666666668	463.5749871747628
DNAJC6	-1.2321898277906989	3.467633810882637e-15	376.17058823529413	153.515625	463.51357233757295
MALT1	-0.49816720189506736	2.273368679499382e-08	930.3	629.390625	463.44494792298116
MDN1	-0.37418817671978516	0.003400356481596234	1238.4941176470588	897.4322916666666	463.42985576053206
C1orf96	-0.8034720222722178	1.0093781771795034e-13	576.7705882352941	302.359375	463.41903091654837
FTO	-0.36358252003892405	1.6875823517556135e-06	1274.3	944.8072916666666	463.31320528560093
CKLF	-0.55153393744381	5.1692144242163535e-12	839.9882352941177	521.9114583333334	463.2820188182422
C14orf73	0.5585885231727327	0.0003229053509976319	829.064705882353	1162.9114583333333	463.10602967345955
DSCR8	-3.099443981617366	4.465031528834608e-09	149.38235294117646	14.130208333333334	463.0022347833706
ELMO3	-0.7015632144841437	0.00013286185126419386	659.8411764705883	391.3125	462.920296813705
ACOT2	0.35236008972564525	0.00023514463222245308	1313.394117647059	1592.5572916666667	462.7876691392524
SNX8	-0.4879102193697589	4.156981160588066e-09	948.3411764705883	624.7447916666666	462.70535144914
RERG	-1.962234958883284	4.7032183309061674e-32	235.7941176470588	63.453125	462.68346074609667
RPUSD1	-0.47185512295094945	8.833081323327979e-11	980.2588235294118	663.9739583333334	462.54014770022366
PPP2R2C	-1.464092281894284	5.9203175573051664e-05	315.83529411764704	106.28125	462.4120164674582
MTCH2	-0.06867613689165893	0.18033687145877172	6733.052941176471	5998.046875	462.40006548702206
PCSK7	-0.3215769237430049	1.7295541068800942e-06	1437.8117647058823	1094.4635416666667	462.36708421561883
BAG5	-0.3704296366960651	6.428666903068599e-10	1247.4588235294118	923.2604166666666	462.0957187933008
PARP6	-0.6222452878468873	7.265268375310148e-06	742.364705882353	459.6354166666667	461.9329400991345
PLA2G15	-0.4319412991495723	4.6805679944211485e-08	1069.4176470588236	743.234375	461.92564780406707
ZBTB1	-0.5001423469812434	2.2171569835331456e-10	923.4764705882353	624.1197916666666	461.8696893819552
ATXN1	-0.3548147301246177	0.00010618760671744861	1301.5176470588235	946.3020833333334	461.79763269360393
AEBP2	-0.6176831693323569	1.5258911667104323e-14	747.4823529411765	460.2135416666667	461.7072687847133
C11orf24	-0.17497853197065552	0.02708112891334581	2637.6823529411763	2203.3229166666665	461.5377859225515
TNFAIP1	-0.1413574119857942	0.04997099328945907	3264.8705882352942	2832.9895833333335	461.5136568214788
RBM27	-0.39032779143402363	1.4644976442815918e-08	1182.0764705882352	853.3229166666666	461.3972980708314
WDR76	-1.1190721821112768	2.140410077015609e-16	412.15294117647056	168.83333333333334	461.2288912459336
RNF6	-0.4499082802706121	1.9079300442458037e-08	1024.9941176470588	709.1145833333334	461.1533407580817
GPER	0.5828637841393888	2.090799649286565e-05	791.1764705882352	1093.8125	461.1481115691046
RNF115	-0.493262434169341	7.571434392535241e-10	934.8117647058823	606.15625	461.1075265489608
MID1	-0.4948515546942028	1.7261804986879455e-05	931.8	635.1354166666666	461.10267866405815
DNASE1L1	-0.5703209929358776	5.784047312934284e-10	808.4764705882353	520.3333333333334	461.09110347117615
UBL7	-0.25990830746163107	2.58300765420526e-05	1773.5588235294117	1396.09375	460.962672007171
ABCC10	-0.5783846013594	4.51921135266885e-10	796.5764705882353	513.5104166666666	460.72756439345426
PRR14	-0.3657962138000767	7.58873259535112e-11	1259.3470588235293	912.0572916666666	460.6643859779095
AKAP8	-0.40365538059835265	8.053132871817008e-12	1140.894117647059	808.2604166666666	460.5280492812453
ZIC2	-1.1217362707100644	3.640378991658813e-07	410.5235294117647	174.796875	460.49913292108636
PREP	-0.3646179015968415	7.407214781214008e-08	1262.764705882353	939.2864583333334	460.42661726937627
MTHFR	-0.4029443444362531	8.594266457613754e-07	1142.4470588235295	805.6145833333334	460.3425811707726
HSPB11	-0.43524232433152066	7.242523497088135e-10	1057.5176470588235	721.4739583333334	460.2764387274831
CARD11	-1.695797755595208	2.3087931762807467e-23	271.3529411764706	89.140625	460.15970862121736
GCFC1	-0.5273064761579545	8.912513291386188e-11	872.6529411764706	567.9114583333334	460.1555473206394
LRRC47	-0.19075609698620674	0.0008255204822546462	2412.1823529411763	1986.484375	460.1384908660634
RNF141	-0.33453623697657037	3.412175647711124e-07	1375.4	1023.359375	460.1211403375749
RRP7A	-0.21955712798065835	0.009596987149466432	2095.6176470588234	1633.28125	460.10779193382024
CUL5	-0.334164359680629	5.554060936882605e-07	1376.6235294117646	1039.6614583333333	460.01852022716986
AIFM1	0.08489072802954768	0.2481011317263652	5418.423529411764	5382.984375	459.97391818419595
STX2	-0.7056388809220154	1.139674814714818e-14	651.4	383.046875	459.65316703260083
OAZ2	-0.13214543831821177	0.01598633984248298	3478.1235294117646	2998.1302083333335	459.6181583190033
PHF14	-0.2858679612991829	1.9532617741553704e-06	1607.4470588235295	1222.515625	459.5176136022501
GGT7	-0.52684151251665	5.189676098049478e-10	872.1647058823529	563.2135416666666	459.492572810698
MDFIC	-0.47624196157038373	0.0009138337645915438	964.6235294117647	681.4635416666666	459.39420182400556
SH3BP2	-0.23377514583854908	0.013090920642385647	1964.8647058823528	1572.1458333333333	459.3365331706649
APOL2	-0.12694437882659332	0.14626311658555433	3618.029411764706	3103.8385416666665	459.2884962528154
FOXO1	0.4281831819574874	6.117405330640464e-05	1072.605882352941	1386.3072916666667	459.27179969220066
TMEM119	-1.3360473048089354	1.7070265005589844e-10	343.6941176470588	136.86979166666666	459.1915995610381
STAMBP	-0.3530580801623223	2.6953880820031877e-09	1300.3588235294117	955.9791666666666	459.10218975743015
E2F6	-0.7088662959149546	4.7818960288662364e-23	647.6411764705882	369.1041666666667	459.09100184670933
FAM113B	-1.2876844754909718	3.6713463076451395e-24	356.51176470588234	136.21354166666666	459.07466474165483
C20orf72	-0.49544371997643316	3.721137573781054e-12	926.5411764705882	605.9270833333334	459.049007181929
EXOC2	-0.3346564656759791	9.264568891727203e-07	1371.4705882352941	1033.296875	458.9714998373796
HAPLN1	-4.517587880227504	5.382276432717747e-29	101.58823529411765	3.9895833333333335	458.93378053840587
CCDC88C	-0.9084528080283731	1.6516201516218562e-11	504.8411764705882	260.359375	458.6243843730533
TMEM163	-1.5144278975190815	1.8759003079900585e-06	302.8176470588235	100.23958333333333	458.59549256696937
RGS10	-1.0006451510658734	3.896904004349098e-15	458.1470588235294	217.09895833333334	458.44263288685613
ARID3A	-0.9613508959729054	1.9990552295515382e-07	476.68823529411765	216.28645833333334	458.26466209974313
RNF13	-0.1799542542367851	0.00545113577516856	2546.541176470588	2104.4947916666665	458.2609182950301
COLEC12	-1.4699511102951281	8.724789235531735e-10	311.61176470588236	92.52083333333333	458.054059510436
FRAT2	-0.43708766218235495	5.357640121722349e-07	1047.9	712.34375	458.0241612008898
ITFG1	-0.21687742528933107	0.008932986138200497	2111.3117647058825	1700.328125	457.8958595124858
SENP5	-0.3576543119591286	1.7525198224656778e-09	1279.9176470588236	937.5989583333334	457.76806542317036
C14orf166	-0.12695989840212618	0.022036099341086652	3605.4117647058824	3130.6510416666665	457.7427113448893
COL10A1	-3.0059709087666526	1.706302406115661e-21	152.19411764705882	19.276041666666668	457.49109013246823
DDHD2	-0.5919143087831438	1.5416758952173512e-09	772.8823529411765	497.1197916666667	457.4801237118662
ZDHHC12	-0.23264129440363637	0.0011228865630053546	1966.4352941176471	1598.109375	457.47405218452485
SECISBP2L	-0.3130296827665822	0.001922171432974117	1461.3588235294117	1108.3177083333333	457.44868893755756
MRPL40	0.21426887467066769	0.0007847772174437791	2133.576470588235	2280.796875	457.15902937675605
ATMIN	-0.2790501002123993	6.097684173693784e-06	1637.8411764705882	1270.84375	457.03974442611155
ISY1	-0.4689357612027434	2.970798846395503e-17	974.5764705882353	660.53125	457.0137590855772
LOC388152	-1.023748825831143	9.303279173968136e-18	446.33529411764704	201.19270833333334	456.935233279939
GPX7	-0.9642425325357707	2.0176442772243182e-09	473.4235294117647	226.78125	456.49510296202294
OSBPL1A	-0.47990542700659994	1.8485711379011213e-05	951.0588235294117	651.1302083333334	456.41829081427693
DDX50	-0.3880651429032376	2.1002224385829293e-09	1176.0647058823529	853.0416666666666	456.3897181516894
CCDC43	-0.7465596903455575	5.7506233347073524e-24	611.064705882353	346.078125	456.1962776046286
C3AR1	-1.0933019162296045	7.030366097759167e-19	416.79411764705884	186.078125	455.6818074967566
CFL2	0.15418112470838036	0.06584127593485863	2954.864705882353	3158.0729166666665	455.5843637140387
PLD2	-0.5685867523923444	2.129122127362667e-12	801.0058823529412	525.5833333333334	455.44133329422306
CASZ1	-1.0693576365075208	2.5156477873237737e-20	425.75882352941176	190.63541666666666	455.2884492516344
TCTN3	-0.2616755116726329	1.6969602388267918e-06	1739.3882352941177	1375.1927083333333	455.1553064679463
PDRG1	-0.4157348460071348	7.472281499164894e-09	1094.6823529411765	761.625	455.097599426728
ARIH1	-0.2079300519269646	0.003496666371507419	2188.4058823529413	1779.0677083333333	455.03534875492187
C22orf25	-0.4643286898266737	1.3710577844817048e-07	979.8235294117648	695.609375	454.960175673112
KIAA0776	-0.2841015394663973	0.0007247816307075992	1601.0058823529412	1241.4583333333333	454.8482358712284
MAMDC4	0.42681102694359474	0.04636204030258391	1065.3	1402.1770833333333	454.68178700301144
USP47	-0.14677934176390459	0.01567986840386998	3096.041176470588	2644.203125	454.4348859562977
SORCS2	-1.0406186253762901	5.6681754871575345e-06	436.6	195.35416666666666	454.3340918392883
TRIM5	-0.4106290657627895	3.8294339804803127e-07	1106.3058823529411	792.5416666666666	454.2813509184667
PHF2	-0.41116676834268656	8.523262255235186e-06	1104.1352941176472	790.6510416666666	453.98374069545474
IARS2	-0.0654096580289927	0.41186249765300914	6940.329411764706	6260.8125	453.9645734320895
KLHDC3	-0.07606145629272917	0.30369333717213604	5966.747058823529	5224.494791666667	453.83947062447623
TNIK	-1.4283839027186662	1.2349359162624453e-15	317.5705882352941	113.65104166666667	453.61271621219197
ATP5G1	-0.09575293486366894	0.28081694956040315	4734.182352941177	4183.375	453.31185447390743
AFF2	-3.083193696436312	1.0414613755003036e-18	146.99411764705883	19.015625	453.21133694262943
HEPN1	2.1101299974612435	8.70311444643587e-07	214.7764705882353	912.7135416666666	453.2062733370878
SLC12A8	-0.5482206011654972	7.140247822005053e-05	826.4	527.328125	453.0495048031669
SNX13	-0.3909164128183592	4.245228165381019e-07	1158.7588235294118	831.4375	452.97784261573975
PSMB10	-0.16254049133705226	0.12342662008700583	2786.8117647058825	2286.4427083333335	452.9697534991718
MAPK12	-0.7141929493391805	1.5764284303513556e-05	634.1647058823529	382.9270833333333	452.9159616609316
CSGALNACT2	-0.5426383769428269	2.3695193701105973e-11	834.6176470588235	541.90625	452.89556536784113
C1orf174	-0.5044774606638439	3.767715749542417e-15	897.6294117647059	585.0520833333334	452.8338062642388
FKBP3	-0.16751871585699094	0.005712586972755079	2701.935294117647	2293.0833333333335	452.62473079926934
RRAGC	-0.9470826939062829	1.6438785140944586e-15	477.8058823529412	235.41666666666666	452.521682223092
CELSR2	-0.7238745577789643	2.9079049770716335e-08	625.1176470588235	366.5208333333333	452.50676032453254
LOC440905	-2.7085684756879957	1.9146637808597195e-13	167.01764705882354	18.260416666666668	452.3787337071133
KIFAP3	-0.29682377451528125	0.00023295931348168517	1523.929411764706	1169.796875	452.3384800948523
RNF2	-0.7478562152291853	1.0032946904814444e-16	604.8176470588236	340.9895833333333	452.31663643323304
NCK1	-0.4738642361239183	1.2995852981362872e-09	954.4058823529411	661.03125	452.2588143933507
NOL3	-0.4404006535698012	0.0002547610017758268	1026.8764705882354	719.328125	452.2370687825096
C10orf81	-3.088583193463816	1.446355700784875e-17	146.4	15.895833333333334	452.16857952310266
CXCL14	-1.40512450549967	1.1147556044425197e-05	321.66470588235296	112.91666666666667	451.978960789638
CADM4	-0.7169278038204762	1.8711466662538164e-06	630.3764705882353	358.3854166666667	451.9344186389265
WDHD1	-1.5588477171585884	1.4125891113064775e-32	289.88235294117646	91.02083333333333	451.88244412691313
RASSF3	-1.398038747834311	1.1060476447813703e-15	323.2	116.57291666666667	451.8461233000493
CENPT	-0.41566657399953055	5.846351687100938e-10	1086.9705882352941	763.8072916666666	451.8173404500192
CACHD1	-1.224972412209698	1.947354102333939e-15	368.74117647058824	148.5625	451.6977684222185
TM2D2	-0.3033462097384738	0.00015579674613973082	1488.9764705882353	1161.1041666666667	451.6753687427113
BAD	-0.2005768222264716	0.006496479589460955	2251.705882352941	1840.9427083333333	451.64001047100624
ACTR6	-0.5036321086971254	2.265905959561784e-14	896.6176470588235	607.9895833333334	451.56543628329024
RASSF9	-2.871807035887585	2.1352950853486284e-33	157.2058823529412	20.708333333333332	451.4649590240924
ETV4	-0.3540481424907044	0.13414518687659582	1274.4529411764706	892.4791666666666	451.21769651534436
PPIL1	-0.3136495823155446	5.478187181139536e-05	1437.8647058823528	1096.28125	450.9856644262633
ORC3L	-0.4338800574508887	1.496148022845688e-07	1037.9058823529413	714.8802083333334	450.32666386390946
PAQR9	-0.32517621779775774	0.007804282405145489	1384.835294117647	1017.2552083333334	450.3155032140219
DOM3Z	-0.41346444313941627	6.205011266135166e-08	1089.0647058823529	760.3697916666666	450.2895321604392
IL13RA1	0.06362034972797255	0.4347789265769722	7077.552941176471	6973.994791666667	450.2763933358878
KAT5	-0.29569070859696894	7.933707478865219e-09	1522.3529411764705	1172.6875	450.14561991115033
CHM	-0.5986258203749787	3.266834303857522e-11	751.8529411764706	470.3697916666667	450.07858371310533
NDUFA9	-0.13947043863543887	0.019625741780025064	3226.829411764706	2776.8541666666665	450.0473134605587
PLCB2	-1.0097184713993215	1.6872699092308577e-16	445.6294117647059	217.0	449.96024845763765
AHCTF1	-0.17829108525344656	0.03511113282926832	2523.3823529411766	2071.2760416666665	449.8965782152779
INHA	-2.165339914271469	8.538674319953002e-10	207.74705882352941	43.25	449.842998543091
COPS2	-0.19505496456915497	0.0010276995846001161	2305.9470588235295	1906.65625	449.78642185717064
C17orf80	-0.49729239517461793	3.309535846648166e-13	904.2941176470588	600.28125	449.6985877070236
SPAG1	-1.0177257468214835	7.401179885242276e-18	441.83529411764704	212.328125	449.6671546779722
BAHCC1	-0.6230099832993824	5.437569340345055e-08	721.7470588235294	450.15625	449.6556230640254
SOX6	-0.9137661877062503	1.4744243355202057e-07	492.04117647058825	246.65625	449.6105900180278
WHSC2	-0.38540061001917797	6.46512416374532e-08	1166.4941176470588	843.078125	449.5675445249592
HS6ST2	-1.6731083719103839	1.0812259817038956e-05	268.6411764705882	66.18229166666667	449.465801392796
RASSF1	-0.3990047300215271	1.2397653140703382e-09	1126.270588235294	789.4270833333334	449.38729199001
FAM127C	-1.5805746345375251	8.165369066157395e-33	284.1058823529412	93.21875	449.0505511699611
RAB11B	-0.09117311331756767	0.13402685545058451	4924.841176470588	4389.015625	449.01310265337617
ABCA3	-0.7789141558378015	5.991954361953831e-06	575.9705882352941	330.515625	448.63164452269615
RAP1GAP2	-1.3057441568922805	7.0255780991689094e-12	343.51176470588234	137.609375	448.53847958846177
CEP192	-0.661978610024187	8.109246870242025e-11	677.3176470588236	402.03125	448.36979454485294
C15orf17	-0.40920403007412653	3.058529263729027e-08	1095.5058823529412	783.1614583333334	448.28542202873547
POLE4	-0.3708344912445688	1.4169855710634723e-05	1208.5529411764705	890.6927083333334	448.17311508330374
GTF2IRD1	-0.5843198433355736	2.1405787313548394e-08	766.8882352941176	476.625	448.1080135029533
NEK9	-0.14755246945574488	0.030710645032156026	3036.835294117647	2629.5104166666665	448.09254697742216
BAI2	-3.760250613932894	7.125951697856606e-46	119.15294117647059	9.973958333333334	448.04492021073355
CCDC109B	-1.6976903986877363	4.6875074910496384e-27	263.75882352941176	78.72395833333333	447.7808222750553
PHACTR2	-0.547943598941386	9.81138751013707e-07	817.0823529411765	543.5885416666666	447.71504510208405
PAPD4	-0.31643566416119845	1.36393471608579e-07	1414.0647058823529	1077.125	447.46050437279206
C16orf63	-0.32038237557906674	3.98886090531261e-07	1396.570588235294	1029.9791666666667	447.4366027226781
MTMR4	-0.13992217486027073	0.1370173315623348	3196.1941176470586	2767.4375	447.21843221678046
LLPH	-0.4085994718840526	1.0238893629080054e-14	1094.0941176470587	782.8020833333334	447.04627866203674
LEMD3	-0.5449690414153119	5.030387412005378e-13	820.2294117647059	532.2916666666666	446.9996362700569
ZDHHC17	-0.5776813775848136	1.6678345438897403e-13	773.7764705882353	490.46875	446.9962574721268
NFIA	0.18587292096948207	0.026379962674274775	2403.7	2584.8697916666665	446.782740134344
GINS4	-1.2966403352536686	2.630253495720974e-22	344.5176470588235	127.66145833333333	446.715477383158
MLLT11	-0.9808609503763732	3.047704043948726e-07	455.3176470588235	198.86458333333334	446.60330001725174
ZNF655	-0.26142985096347815	0.0005843661847021185	1708.2882352941176	1327.3854166666667	446.59753875560426
TMEM86A	-1.0259827754023976	5.4379832339606695e-21	435.2705882352941	207.61979166666666	446.5801261686812
RNF181	0.1169788210820564	0.11124163296561186	3817.258823529412	3829.890625	446.5384369415482
BSCL2	-0.16558570684642612	0.04253893035281302	2696.064705882353	2264.34375	446.42978002723135
NBPF1	-0.5967299017288563	8.674393640561961e-09	748.0823529411765	471.3020833333333	446.40310895567984
LCN2	-0.04673760498147729	0.8765378616363203	9545.823529411764	8384.59375	446.1489293405384
ZNRF3	0.3386532781047545	0.02609115989557599	1317.3235294117646	1551.6666666666667	446.11593155981905
NOP14	-0.22204842712336592	0.00016205179120288213	2008.7235294117647	1624.8541666666667	446.0339002315786
NAA10	-0.1740468609517725	0.02662478158985265	2562.4882352941177	2164.3645833333335	445.9930335787882
SURF1	0.1770588950572959	0.005475942552884362	2518.8705882352942	2733.0260416666665	445.9884431452622
TRMT2A	-0.21543832123673046	0.0007253881311874871	2068.9058823529413	1656.2864583333333	445.7216100909142
SMNDC1	-0.4791732334635908	1.8990295462193235e-14	930.1	630.6822916666666	445.67902444448583
ITPR1	-0.6831994653052269	1.5688637793693156e-07	652.3	396.4166666666667	445.6510112185995
CENPA	-1.671186947715183	7.17424816944778e-27	266.6411764705882	74.265625	445.6072538410678
ALDH3B2	-3.9717620418758375	1.2300350558739524e-18	112.17647058823529	6.666666666666667	445.5382478739542
DNASE1L3	1.0541654767914819	6.04013205265895e-10	422.5235294117647	858.3072916666666	445.4097178379726
DENND4C	-0.34636068194762115	9.098168395598054e-05	1284.1470588235295	966.9739583333334	444.77805101514963
C12orf10	-0.2623926387093714	6.066528912519448e-06	1694.0588235294117	1334.8177083333333	444.5085648347757
RASGEF1A	-2.4374643994062355	2.292239447663054e-20	182.35882352941175	33.03125	444.4931402705453
AMT	0.22817474427206602	0.018342763117733748	1947.9705882352941	2073.7291666666665	444.47769082009427
CCDC123	-0.8390749615282449	1.6028995989526652e-24	529.7	280.53125	444.45800712151134
EEF1E1	-0.682045159844922	1.0177737072002524e-14	651.6411764705882	380.2395833333333	444.44871036741534
SLC4A11	-2.482838380417197	1.1799159792902608e-22	178.9764705882353	31.15625	444.36965036808016
ORC6L	-1.6319730431857147	3.126556561434325e-32	272.27647058823527	76.765625	444.34786029374806
ENPP7	0.5528363712442659	0.004980133889458516	803.6823529411764	1076.2708333333333	444.3048356330533
PROCR	-1.155886939586687	1.6134920459433156e-17	384.3705882352941	160.91145833333334	444.2889429024288
C16orf59	-1.244481650995517	2.89802893140135e-20	356.99411764705883	134.88020833333334	444.2726289250996
NLRP2	-2.629244062175264	5.189606291498594e-18	168.95294117647057	22.416666666666668	444.2185173752819
DGAT1	0.1212004265902498	0.17327906011015165	3663.4764705882353	3692.3177083333335	444.0149110386368
FJX1	-1.5027794200968132	1.629616729147542e-28	295.13529411764705	104.91666666666667	443.52324614422
OSTF1	-0.3458969083487099	3.496144928452157e-09	1282.0176470588235	964.4375	443.4459405661346
RBM28	-0.598019589357896	8.035462748518462e-20	741.5117647058823	462.609375	443.4385610334606
CISD1	-0.30602025523372506	1.090416372403187e-05	1448.8588235294117	1111.3385416666667	443.3801469741052
ODF2L	-1.7120052159882502	9.184899220038832e-35	258.88823529411764	75.69791666666667	443.2180091815228
GSTT1	0.15331459840611003	0.6542173194013822	2890.8764705882354	3219.8802083333335	443.2135651299081
CBARA1	0.13643790108611847	0.03869490314625381	3247.9823529411765	3355.5208333333335	443.14789500004656
USP37	-0.5567340019250266	6.145788731603758e-09	795.6294117647059	494.9791666666667	442.9539464610196
CKAP2L	-1.574690642218083	1.8133005729879205e-25	281.21176470588233	83.40104166666667	442.8215343639863
SGK2	-0.26901816084013586	0.008818996078987573	1645.9823529411765	1267.2916666666667	442.79914536355466
MKI67IP	-0.3221210619139282	3.749708184066539e-06	1373.8	1040.0885416666667	442.5299148573545
NFRKB	-0.3757664237209537	1.7032142425067451e-07	1177.3588235294117	845.8958333333334	442.4119145539565
RFC3	-0.7544783921922228	3.908614525513725e-13	586.2647058823529	314.2604166666667	442.324052693164
JMJD8	-0.14106245441339216	0.029610828482810173	3134.705882352941	2684.1041666666665	442.189305628804
C11orf57	-0.3936057117453864	5.509913192247232e-10	1123.164705882353	806.625	442.0840434661211
GPN3	-0.407293044996827	3.6844291637457424e-10	1084.9941176470588	770.4739583333334	441.91055798011615
LRRN2	-1.3996151425654932	2.626622681278217e-11	315.5176470588235	110.56770833333333	441.60327657016427
PTER	-0.5484190636211707	5.241895134446736e-08	805.1470588235294	524.0	441.5579960773396
TBXAS1	-1.1363850552605617	3.411433569210486e-19	388.4529411764706	172.59375	441.4321170249512
MATN4	-5.134233110176478	9.947008880686738e-36	85.97647058823529	2.015625	441.4232419902317
TFAM	-0.4825361529109359	2.6306486457304926e-11	914.6529411764706	620.4635416666666	441.35311148396664
MPND	0.23348508989732475	0.0031146681371780715	1890.2764705882353	2073.78125	441.35137166609184
ARHGEF6	-0.8605369210947396	6.155782203870132e-14	512.8705882352941	277.140625	441.34407692004794
CSTF3	-0.3588093583345679	8.622015334432797e-11	1229.9823529411765	902.0260416666666	441.32917882166555
PLEKHF2	-0.42041197809905473	1.5121822444984595e-07	1049.3411764705882	721.125	441.15559970078925
ARID2	-0.567761856602857	1.681425533537805e-12	776.9941176470588	494.5520833333333	441.14762280479283
WARS2	-0.6392621474986295	5.378594650230753e-18	690.0764705882353	426.0989583333333	441.1397665265102
ARL16	-0.38278086057742966	1.0430608230669238e-05	1152.1941176470589	812.8541666666666	441.03785590519345
ZNF282	-0.283548095499107	3.2312588056209743e-05	1554.8764705882354	1201.96875	440.8822619716674
CTNNAL1	-0.3141581760314057	0.004775692300868145	1402.4352941176471	1079.5104166666667	440.58651400206804
AMBRA1	-0.2933194625504195	6.0345814437052035e-06	1501.894117647059	1154.8177083333333	440.53477539587186
