mRNA	logFC	FDR	Sub-0	Sub-1	Delta
PHF6	-0.4309352901891358	2.30811511367514e-06	770.9668508287293	562.5911602209944	332.23682358808264
BRDT	-6.646364209753439	8.044976290249532e-13	49.97790055248619	0.39226519337016574	332.1713295106608
SNORA8	-0.7415942753571669	2.4400872978456164e-14	447.68508287292815	272.78453038674036	332.00069462136236
ZNF74	-0.713292386766604	2.661147361662114e-19	465.37016574585635	284.01657458563534	331.944996254832
ZNF133	-0.6849191259532776	1.284646000603053e-21	484.61878453038673	304.5193370165746	331.92467432109225
CAPRIN2	-0.56721087104562	7.439614013113526e-10	584.8121546961326	406.03314917127074	331.7118116632592
MSR1	-0.5489073349770356	5.73969797610531e-05	604.3038674033149	402.8508287292818	331.70682537266947
POPDC3	-3.1849288558707554	9.673758511019867e-12	104.13812154696133	10.066298342541437	331.6725083110932
JAK1	-0.060018559819410885	0.4803410797082661	5525.475138121547	5287.193370165746	331.63106010801573
TM2D2	-0.23476465662726226	0.003730660304071971	1412.4696132596684	1217.6850828729282	331.597943753348
ZC3H13	0.2225377657340863	0.029687638526780514	1489.889502762431	1752.4806629834254	331.55668113542015
ZNF524	-0.3556566834730132	1.988050579469299e-06	932.0165745856353	736.292817679558	331.47792385900533
HAUS2	-0.45136037228762377	1.068627459463747e-11	734.3425414364641	539.4861878453039	331.4531228894022
FAM26F	-1.1549990116747628	1.309298070468979e-11	286.9171270718232	122.13812154696133	331.38899820051813
RNF139	-0.1940190952081904	0.0034839339229639486	1707.8508287292818	1491.8618784530386	331.35567254061345
MFAP3	-0.27576064855778043	0.00014565668058932213	1201.1491712707182	984.3977900552486	331.22967448425374
PHF17	-0.24463682699068348	0.004008034166836089	1352.6408839779006	1125.524861878453	330.9057739142268
C16orf88	-0.611975983972038	1.5004618061203133e-19	540.5966850828729	352.23204419889504	330.8321882856131
PRUNE2	-2.059136212006797	8.501642316007164e-22	160.646408839779	45.812154696132595	330.7928377708378
ZDBF2	-1.6978537301448935	8.751599484748419e-19	194.71823204419888	63.44198895027624	330.603076603462
SLC35F5	-0.2562662071488868	0.0022020668034786633	1289.375690607735	1093.3314917127072	330.4234178220208
ESF1	-0.37074040295841876	1.564611312438329e-05	889.9558011049724	687.9005524861878	329.9425723168398
SEMA6B	-0.5981153205568712	5.6281512231558974e-09	551.3812154696133	374.9337016574586	329.78955243964504
STK38L	-0.4662568026611245	2.6943884941529576e-06	706.5966850828729	524.3480662983426	329.45551115768984
HSD11B2	-0.6905333172926664	1.2332328936519018e-08	476.9447513812155	291.9889502762431	329.3462413365968
KIAA1468	-0.40084940324313373	1.1239409905899503e-07	821.3646408839779	625.2209944751381	329.2435261433534
REV1	-0.3752823147593868	1.03695599934882e-07	876.7900552486187	678.3204419889503	329.04380149171226
ANKRD1	-1.2520310519020479	6.387118431775023e-06	262.75690607734805	110.4696132596685	328.9798055105497
HERC4	-0.2367861961850861	0.0007643075477853266	1389.254143646409	1185.2817679558011	328.95620420840237
JRKL	-0.8284674695415679	7.403101777575161e-17	397.01657458563534	224.09944751381215	328.9153169130225
ANKRD57	0.19965584986327395	0.02098792633900165	1647.3149171270718	1885.8397790055249	328.8960597714542
LOC146880	-0.6932110144998352	1.937897859137093e-17	474.3204419889503	299.83977900552486	328.80415478917047
DNAJA2	0.1225361663766637	0.08869058540212386	2683.314917127072	2873.745856353591	328.80312312606645
EMB	-0.91822569977125	7.712484510896378e-08	357.97237569060775	195.02209944751382	328.6994351672851
MAPT	-0.7394025735475327	7.942705463433245e-06	444.4585635359116	271.8453038674033	328.6338057136926
CAMK2G	-0.3039276881511605	3.0301309578983637e-05	1081.2596685082874	878.9060773480663	328.62475134081393
AK3L1	-0.1775907314490285	0.15799908200626692	1850.1546961325967	1593.8011049723757	328.57032578004294
ELMO1	-0.19393876059571477	0.05235671496713615	1694.0939226519338	1454.0220994475137	328.5504756918487
CYTH3	-0.49813512044823893	6.691170033008976e-06	659.5580110497237	464.6077348066298	328.54900927685503
ATOH8	0.5839986846130719	0.001680202871389139	562.5414364640884	809.6353591160221	328.5234589353756
POLM	-0.38627150938025917	1.0855242955117512e-09	850.182320441989	649.7955801104972	328.40120816553826
F8	0.6641834004390527	9.54141008686259e-09	494.1988950276243	731.0276243093923	328.23870259266994
POLR1B	-0.31767056083705536	2.030466622997121e-05	1033.1823204419888	829.0994475138122	328.21160718173684
COX10	-0.5684508119275709	1.7064372849105963e-13	577.3370165745856	391.6740331491713	328.18769582766464
B3GNT2	-0.3689250522595831	4.208924313943502e-05	889.5635359116022	687.3480662983426	328.1822739744074
BDP1	-0.37581514458125037	1.1525449022791772e-05	873.2044198895028	673.1491712707183	328.16344530976033
TANK	-0.24841300309429132	0.0010237281632323907	1320.9281767955802	1118.375690607735	328.13573526965706
EEF2K	-0.24615775738115397	0.0010118413727847697	1332.7182320441989	1109.6850828729282	328.0589312209764
ICAM3	0.2809933867105973	0.0006071905863391304	1167.4585635359117	1442.4806629834254	328.0481356122449
FCHSD1	-1.1874253254146332	7.242036644462639e-20	276.1436464088398	124.61325966850829	327.8999591982
RINL	-0.5908917819611691	6.90537364967838e-08	554.817679558011	366.1160220994475	327.83720733759407
RNF123	0.15347771833160745	0.005623157778535168	2133.414364640884	2393.53591160221	327.4315689409588
MMAA	0.5346505217936842	1.334523978952138e-13	612.414364640884	886.7182320441989	327.4276596091962
GOLT1A	-0.07467489796932882	0.514713553747975	4384.082872928177	4294.187845303867	327.38094122499353
PPAT	-0.6052977802773638	1.6934766637068358e-12	540.7900552486187	352.58011049723757	327.33902003806185
APOBEC3G	-0.9468105563921316	9.832597951379e-12	345.58011049723757	177.59116022099448	327.19889669794384
INO80	-0.2926066317374513	2.078351267344038e-05	1118.1160220994475	919.6022099447514	327.16816311819696
DGAT1	-0.08619451056844664	0.33757728285162303	3795.46408839779	3562.0828729281766	327.148169479563
TRPT1	-0.31734199261017504	8.865532756386847e-06	1030.828729281768	830.9447513812155	327.1252429900909
CRYBA4	-6.136640200188125	9.92130114171053e-25	53.29834254143646	0.5580110497237569	327.0727514431759
LYPD6B	-2.433112892574612	8.011765364192653e-10	134.4254143646409	25.414364640883978	327.07220878029216
PTPN13	-1.8349561922343027	1.8926803049449455e-14	178.23756906077347	53.3756906077348	327.05813103685546
TMEM18	-0.3598848181204773	1.2466658880251004e-09	908.3701657458563	714.5745856353591	326.9086318855153
MFNG	-0.7537016635684515	2.2138889612956503e-14	433.58011049723757	259.2817679558011	326.790050571961
SPTY2D1	-0.29477585206456597	5.157753962244582e-05	1108.5469613259668	887.0110497237569	326.7728750784473
CDK5RAP1	-0.2893759284686889	1.1176038120447532e-09	1129.1933701657458	920.0331491712707	326.7613799124006
ZNF140	-0.5437087041115279	4.601121828528492e-15	600.7348066298342	420.35911602209944	326.6247432273965
CECR1	-0.20967088289680175	0.11951349835887583	1557.2099447513813	1344.9005524861877	326.50158397170196
SPATA13	-0.5008850016584944	0.0030213702633360025	651.6795580110497	448.1933701657459	326.4165164951715
OLFML2A	-0.5255192272550915	5.687745948175112e-05	621.1160220994475	438.11049723756906	326.408411969458
CDK17	-0.40346059360447806	3.1670918269889623e-07	808.8674033149172	623.4254143646409	326.34612268874923
ATP6V0A1	-0.08471842583344166	0.25577250243422106	3851.8895027624308	3739.060773480663	326.3260151583915
C6orf97	1.3287291524817502	1.491945276762655e-11	245.56906077348066	577.6353591160221	326.2947699972864
NEDD1	-0.6736512594511066	3.219875525690003e-14	484.121546961326	302.6022099447514	326.1290898379153
ACTR6	-0.3889641500735331	1.0227952944839609e-08	838.2872928176796	648.7790055248619	326.0637043682717
ZNF700	-0.6210830220799225	8.30939648298431e-17	524.9889502762431	345.1381215469613	326.06172379613525
ASNA1	-0.12896517250723927	0.05085250751630254	2527.502762430939	2325.9447513812156	325.95982976942986
B3GALNT1	-1.4673059350389992	9.080584370891225e-27	222.07734806629836	77.74033149171271	325.8554108554012
USP38	0.34802611939528894	5.770497581110439e-06	936.1491712707183	1179.0883977900553	325.8043632524638
LY96	-0.7233553956366922	5.6506799940997846e-05	450.3259668508287	282.51381215469615	325.74571791685713
C6orf167	-1.1595039023030942	3.201385995260012e-20	280.82872928176795	121.47513812154696	325.62200748102913
SIGIRR	-0.1544820003049417	0.2244421066921262	2107.060773480663	1969.0828729281768	325.5029630513705
LIN9	-1.1851926514781832	8.701823647891479e-26	274.64088397790056	118.74585635359117	325.50235748608003
SPAG7	-0.19337368904292412	0.008338991458645617	1683.110497237569	1497.5745856353592	325.4692859176991
GIMAP5	-0.3593731256148049	0.001203414996540776	905.5082872928177	713.2596685082873	325.41534347452864
KCNIP3	-1.209299333651957	9.060661989893672e-09	269.08839779005524	115.37016574585635	325.40842014098655
ZNF518B	-1.3357875261215373	1.222072140754991e-19	243.56906077348066	97.76243093922652	325.3565131303541
PAK1IP1	-0.4136434720559379	1.4339812570467102e-08	786.4640883977901	577.2099447513813	325.3157361721699
ZNF710	-0.758673085455982	7.117340464783235e-09	428.70165745856355	256.98342541436466	325.2444092041819
IGFBP6	-1.3805462480205537	2.711109420578185e-16	235.49171270718233	103.62430939226519	325.1072004178347
DCUN1D2	-0.7185959219919296	1.4151178780786258e-18	452.2486187845304	277.292817679558	324.9840131850463
CRMP1	-1.5411031400835007	1.5544930838934146e-23	210.86187845303868	75.646408839779	324.9599030078834
PHKB	0.15777472464932726	0.04691703465438153	2059.220994475138	2257.209944751381	324.89302539542877
WDR70	-0.37062647041988284	1.3400966669208554e-10	876.4751381215469	670.6187845303867	324.84488685276824
MPHOSPH10	-0.2194745879143968	0.00027782198704558056	1479.292817679558	1268.8508287292818	324.66718156494795
GREM1	-0.9756705500802019	8.290030328869735e-05	332.74585635359114	158.7292817679558	324.6503327054161
KIAA1632	-0.34281887071562367	6.085711848809863e-05	947.0	757.3756906077348	324.64947056769563
UBQLN1	-0.06409770867517997	0.3228054379581143	5064.469613259668	4800.624309392265	324.6208978650196
THUMPD1	-0.24816436347541523	0.0008151174442894283	1307.9060773480662	1099.9447513812154	324.57567917071003
TUBG2	-0.6972415491361125	1.2447608001105016e-16	465.3314917127072	298.56353591160223	324.44845014358606
ARMCX2	-1.3196164887823496	7.674559580805935e-16	245.8342541436464	103.42541436464089	324.4069352754664
KNDC1	-0.598883134287274	0.05791909903921976	541.6629834254144	370.30386740331494	324.3928252412079
MARCH5	-0.2203125660020788	0.0002016385240281596	1472.2596685082874	1269.3480662983425	324.3573053904307
ZNF841	-0.9863988860065	4.290106169087563e-20	328.70165745856355	167.6685082872928	324.23094874561724
NLGN2	-0.7335399849752581	2.3204886892810476e-07	441.6629834254144	268.6740331491713	323.97745822600615
GALNS	-0.4223508278154052	1.5551948110514426e-05	766.878453038674	574.8011049723757	323.8917494746813
GCH1	0.20316783671189273	0.11244846797055952	1593.8011049723757	1813.1491712707182	323.8091226462618
USP19	-0.12884694005852212	0.040779604579672835	2513.1270718232045	2271.4696132596687	323.80873318265367
RCOR2	-3.6913740307354597	8.467931704922671e-48	87.7182320441989	7.193370165745856	323.80080378998287
CIITA	-0.7956867396303287	6.793119193410742e-08	406.6685082872928	228.33701657458565	323.5807394694453
TRAIP	-1.293218024651245	3.810817710118908e-24	250.19337016574585	99.12154696132596	323.5545759465836
PPP2R5E	-0.42422001568974416	6.929495659147921e-07	762.4917127071823	570.5801104972376	323.46424632794077
FABP5	-1.5756254525803297	2.7684280480371715e-24	205.2707182320442	68.02762430939227	323.429768315854
RAD51	-1.3673870324356727	3.545982665685146e-24	236.44198895027625	89.57458563535911	323.30770961390635
VARS2	-0.14856448271012843	0.02814180648632863	2176.1436464088397	1967.707182320442	323.2976551316619
SPATA2	-0.41172450389049065	5.335554655239293e-11	785.0276243093923	587.4806629834254	323.215109159115
MRAS	-0.37009497544007497	0.00555025805810673	873.3149171270718	696.243093922652	323.20946280559474
ZNF639	-0.35717012260191244	2.0174686185814934e-08	904.5469613259669	703.2762430939226	323.07714907598296
ZHX1	-0.12367185208006379	0.17729386402388073	2612.1491712707184	2352.9226519337017	323.0493259204535
FNTB	-0.37300617331594005	7.411091123810555e-10	865.7348066298342	669.8397790055249	322.9244273274098
CRELD1	-0.164044702987094	0.012602119985055456	1968.4972375690609	1751.5745856353592	322.92154466793164
AZI2	-0.24600343677819722	0.00031846986454252637	1312.5082872928176	1101.475138121547	322.8815494738986
PVRL4	-2.5071171680256175	1.1706922290025884e-19	128.75690607734808	21.795580110497237	322.80864972838134
ZFP64	-0.4687203924645173	2.2633269140071476e-11	688.5801104972376	492.11049723756906	322.7515396355259
NSUN7	-3.4743491382854352	2.333471418180092e-31	92.85082872928177	8.243093922651934	322.5961967846687
GLB1L2	-3.0957720889170135	3.4134812909117314e-31	104.1988950276243	12.58011049723757	322.5760309225131
OSBPL5	-1.0321693340455267	1.5186067425713093e-13	312.3646408839779	161.26519337016575	322.4132033605856
MKNK1	-0.35924485512326354	1.8906113638317356e-08	897.2707182320441	703.1160220994475	322.3398891776173
CCDC58	-0.44946591027114924	3.970870698896128e-12	716.9889502762431	525.3756906077348	322.26209119026737
ZCRB1	-0.20209499667198677	0.0002611562342424127	1594.414364640884	1391.0773480662983	322.22316571586737
SLC4A1AP	-0.2876250779330969	5.401905013552147e-07	1120.0552486187846	910.8729281767955	322.15597817335214
ISOC2	0.05935284676697523	0.47482566174075114	5424.828729281768	5763.845303867403	321.9790283061457
RDH11	0.05732498614570714	0.4859185525822101	5616.121546961326	5932.784530386741	321.94408987216536
MBP	-0.19492258432445703	0.045603035236088524	1651.4806629834254	1435.3259668508288	321.91087879059694
KIAA1143	-0.3465100702784258	2.748676570453907e-05	928.9944751381215	724.2817679558011	321.9059408683798
MRRF	-0.33718749500275635	1.2511086998510026e-06	954.6629834254144	763.828729281768	321.90041995307337
NFATC1	-0.907718900100657	3.971556165286616e-12	354.43646408839777	198.68508287292818	321.72867733788644
EEA1	-0.27745369135921427	0.0014084261036604142	1158.9281767955802	957.6298342541437	321.5489006721378
RGS4	-1.1611905408147127	5.335100105054969e-07	276.7348066298343	127.85635359116021	321.3418397727522
CISD3	0.07404412861981079	0.31633068228367395	4339.149171270718	4590.745856353591	321.28851933811444
TTC36	3.376911078792485	1.1919639275266235e-38	95.13812154696133	964.5414364640884	321.27297666743976
POMT2	-0.5333665082595975	1.40497114665014e-12	602.2983425414365	429.23756906077347	321.245763891869
CCNY	-0.08368044978038927	0.18722751356819162	3838.502762430939	3608.204419889503	321.2076376434877
AFF2	-2.450732153939525	5.525614951047036e-12	131.04972375690608	27.18232044198895	321.1677717759422
RYR1	-3.009774677238735	1.5204851142100872e-41	106.70718232044199	15.19889502762431	321.16457522756315
SMPDL3B	-2.1396274754933478	1.6702949829403042e-19	150.03867403314916	33.78453038674033	321.02686934791626
C14orf109	-0.5984791368886054	7.981641436169024e-19	536.353591160221	349.9226519337017	320.996434304673
SETD4	-0.7231582496904002	9.415027158571596e-26	443.75690607734805	275.09944751381215	320.90646748692234
COMMD9	-0.17433171265508565	0.02539627576058504	1840.1767955801106	1650.4198895027625	320.8011723616281
NECAB2	0.5901589389934222	0.011664503551516601	543.4254143646409	910.0165745856353	320.7073659634973
PDCL	-0.6049890659288149	5.637296687511536e-18	529.9944751381215	347.3314917127072	320.64086246124464
NANOS1	-0.877328405848864	2.3429930158043926e-26	365.3922651933702	200.85082872928177	320.5690135316048
C7orf70	-0.46049184033451596	1.0661947192904575e-11	695.2872928176796	492.878453038674	320.17412503081675
RNF2	-0.5751759337634693	6.991877111697964e-10	556.4861878453039	373.28729281767954	320.07746272039606
CXorf26	-0.3873364594791006	2.7811297985337246e-09	826.3370165745856	633.817679558011	320.07045433652286
MAP2	0.33857449239609405	0.048010384317800775	945.1270718232045	1176.5469613259668	319.9959185923482
TMEM167B	-0.17987550869446473	0.006535490444120382	1778.8950276243095	1576.779005524862	319.97964800797655
ZNF737	-1.6391995562907835	1.9315903046803506e-24	195.20441988950276	67.10497237569061	319.9789984688727
LRP8	-2.8777093395262137	5.64765469414083e-54	111.1767955801105	14.657458563535911	319.9345029794806
UGT1A8	-1.8920423822349233	4.927305287804445e-10	168.98342541436463	42.70165745856354	319.72380277921195
C10orf76	-0.29247624542924605	6.488878072569655e-08	1093.1270718232045	891.5911602209944	319.7137017439166
SDCCAG1	-0.38711830925006896	1.492742984990667e-06	825.756906077348	633.9005524861878	319.66561733223097
NPTXR	-0.7895427968618689	0.0008685810993540341	404.72375690607737	252.23756906077347	319.54672698406745
ATG2B	-0.22830013806002877	0.006563029115626286	1398.9668508287293	1209.2044198895028	319.38432518560256
TOR1B	-0.22481690008891644	0.001436670823592805	1420.5027624309391	1206.2265193370165	319.35302761746624
CRIP2	-0.13046828223875223	0.24203218376740004	2446.734806629834	2276.817679558011	319.22128731476005
BTBD6	-0.19342300707900617	0.03245042110873235	1649.8066298342542	1443.5745856353592	319.11055944142225
SAAL1	-0.6804556042715687	3.332422969197152e-23	468.6132596685083	295.0055248618784	318.87051877740436
HK1	-0.29217653610622984	0.04301472972242556	1091.1988950276243	902.4972375690608	318.8227133521168
LOX	-0.6702634767922984	0.00031620077495705533	475.6022099447514	323.1546961325967	318.7787908076697
STRADB	-0.1660065186552307	0.015771934279987534	1920.220994475138	1701.3093922651933	318.76920234150265
TM9SF1	-0.09017868837208948	0.1265957741686378	3534.4309392265195	3329.24861878453	318.7303462411798
IBSP	-3.4683357865805378	7.116288691298468e-16	91.83977900552486	7.790055248618785	318.5311921565098
CASP10	-0.4625309871488748	1.5118374172904925e-09	688.5138121546961	503.3259668508287	318.45897320154654
CYFIP2	0.156400453739395	0.3501514544326574	2034.6132596685084	2302.9944751381217	318.21443699634426
PLSCR3	-0.46216990574894556	1.8327914169074053e-09	688.5027624309392	509.55801104972375	318.2052568205958
BRF1	-0.2719340040038208	3.335588123022018e-06	1170.132596685083	981.0441988950276	318.19884223196254
CXCL13	-0.7682556345664976	0.02031068816769031	414.1160220994475	221.51381215469613	318.14696734216477
MTIF2	-0.16877014537281398	0.001337295487982568	1884.4696132596684	1675.0552486187846	318.0422105804848
INTS6	-0.2839120043647808	0.00040106693372383257	1120.1933701657458	916.6187845303867	318.03634499989573
ZFYVE19	-0.22370670662594408	0.0013550958935777207	1421.4475138121547	1224.5911602209944	317.9873419565533
SPG21	-0.071444056486321	0.20128820223599828	4450.596685082873	4231.8729281767955	317.96868096689377
SNAPC4	-0.41863457509686897	4.2562455462332947e-08	759.4198895027624	582.6740331491712	317.9194227621001
STX10	-0.3493366949584974	2.4427613368497116e-07	909.9281767955802	714.646408839779	317.87130193137926
MTX3	-0.43181866151169185	2.2878793500373182e-09	736.0662983425415	541.4309392265193	317.84716373414193
ULK2	-0.8107522824652404	1.3623316915796162e-07	391.9171270718232	231.6961325966851	317.7477053107003
TMOD3	-0.15255533264968799	0.09170697297666627	2081.988950276243	1912.8950276243095	317.618516882367
PSAT1	0.0826342822661873	0.5589932695923546	3842.558011049724	4042.6408839779006	317.52702330928213
GAGE4	-0.8446353848618097	0.2096768230482649	375.8729281767956	146.73480662983425	317.4755753497431
HECTD3	-0.15701658877786762	0.022962174857639656	2020.828729281768	1828.8011049723757	317.3036335761361
LRRC8E	-0.6611392046059803	9.104418522382743e-07	479.6629834254144	296.1436464088398	317.12400334080996
MCTP2	-1.4028141833846222	1.60596090884759e-10	226.02762430939225	86.33149171270718	317.0747572179463
WWC3	-0.318167030173945	0.0019136412305947022	996.5303867403314	798.7624309392265	317.0631136272641
PHRF1	-0.13679347245784548	0.04177817457015598	2317.6243093922653	2097.0939226519336	317.035877134484
PALM2-AKAP2	0.21462115609637167	0.012589871930102883	1476.7955801104972	1762.8011049723757	316.9515747213268
FAM131A	-0.6410224454737101	3.3707934105397432e-15	494.16574585635357	312.52486187845307	316.7713348781797
TCTN3	-0.1919187877419248	0.0005461063575991367	1650.1436464088397	1442.3038674033148	316.69356821882394
MRPS9	-0.25685331259037475	2.7898237225556047e-06	1232.6408839779006	1042.0939226519338	316.60789428405155
AMBRA1	-0.22377428279364642	0.0006497546713885422	1413.6629834254143	1221.9558011049724	316.34142022794856
GSTA4	-0.21738352988251028	0.07686913424736719	1454.8066298342542	1179.8066298342542	316.25100048984865
FAM113B	-0.9849252545249517	1.1207523208678557e-13	320.9281767955801	158.40883977900552	316.09026621461544
BCL10	-0.5228982256302164	9.41380813391393e-13	604.2817679558011	424.88950276243094	315.9778642447786
LOC441869	-0.7254029913647922	0.0005046625112140449	435.5524861878453	262.02762430939225	315.95107637703535
C19orf6	-0.04931303969308466	0.4190501123361801	6401.718232044199	6282.6629834254145	315.68818528073933
B3GNT9	-1.0886667468563902	5.786279887576727e-15	289.878453038674	138.97790055248618	315.5810324533761
TRIB2	-0.22385818381333406	0.13002482327985898	1409.6906077348067	1208.1602209944751	315.57077918622895
SSX2	-1.3211480973588228	0.02513333479944309	238.80662983425415	87.4475138121547	315.49892464219755
IFT27	-0.29670640370610396	7.308245947373355e-05	1063.2651933701657	881.7348066298342	315.47759171073704
POLQ	-1.4878597246570096	6.797490114146841e-22	211.84530386740332	73.10497237569061	315.1960954820352
KLHDC7B	-1.5779231331951482	8.071520061975828e-18	199.74585635359117	66.2817679558011	315.18360750020656
RIN1	-1.3464173558987238	4.040397203992434e-24	233.97790055248618	93.61878453038673	315.031906200613
ATP1B2	-1.319573774059262	5.608430183292684e-16	238.65193370165747	97.79558011049724	314.9188328412369
SHISA4	0.5471247472702059	0.00022445471752227504	575.232044198895	833.585635359116	314.7236868040443
TBC1D25	-0.42932682225532265	1.0182109351004058e-14	732.767955801105	541.2486187845304	314.5969379146171
KLF12	0.3187700843175518	0.002117983286053387	986.8342541436464	1199.8729281767955	314.5732384008185
ZBTB1	-0.3661771196372871	5.6252618677437805e-06	859.0718232044198	670.3314917127071	314.5724457825472
C5orf28	-0.6473020901177262	5.1395234742468614e-14	485.48618784530385	311.42541436464086	314.25622411555224
TXNRD2	0.11936784713453061	0.16101472719094773	2629.0939226519336	2960.4585635359117	313.82928146143945
SEC23A	0.10296156952527856	0.2295770076881753	3043.8950276243095	3202.6740331491715	313.40420951439006
FYTTD1	-0.18697135257916866	0.00625622207432839	1676.1491712707182	1479.6408839779006	313.3918776769388
PLA2G6	-0.4332557340538979	4.4435937878379286e-05	723.1602209944751	558.9834254143647	313.31331238554037
PIF1	-1.712471787993156	1.1979561396827117e-33	182.9281767955801	55.12154696132597	313.2593419914552
SUSD1	-0.9893093386710283	1.2928362019078073e-16	316.55801104972375	161.9889502762431	313.1737965626183
CCDC104	-0.46333782179443544	5.554410504345513e-09	675.8066298342542	489.9171270718232	313.1267718216417
ZNF561	-0.37327621497592567	1.335577049222581e-07	838.5580110497237	656.9613259668508	313.0137604023813
CTNNA2	1.5091178144617126	0.0003778126284945617	207.38674033149172	563.878453038674	312.9710243173995
CNPY4	-0.7591530204597909	1.040243280109276e-20	412.2209944751381	242.19337016574585	312.9388130527399
BRD7	-0.1986506944947241	0.004002805115586403	1574.4530386740332	1366.364640883978	312.7661895819254
ZNF592	-0.16718847977130116	0.006578240701380611	1870.524861878453	1674.7127071823204	312.73020803188166
PPP2R2A	-0.3531530869696934	1.7022405248976904e-05	885.1602209944751	694.3922651933701	312.5970645069749
NAGLU	0.09609523557554352	0.19219686426362564	3251.519337016575	3565.453038674033	312.4555166690428
TGIF1	-0.16717633048968128	0.08877878099656092	1868.867403314917	1704.0883977900553	312.43039465796704
ACD	-0.49766828745613967	1.0553087262210861e-11	627.7458563535912	449.2209944751381	312.40920528917957
CHKB	-0.5728015290927319	1.5211522725370947e-12	545.2983425414365	370.69060773480663	312.34772441946706
FIG4	-0.5915250763659377	1.955842164793572e-17	527.9944751381215	354.9889502762431	312.3219722268705
NDUFAF1	0.3621375423998967	7.848838675204803e-11	862.3922651933701	1127.7016574585634	312.30461550180706
PKD2	-0.4320501388779206	0.0013185671050348776	722.4751381215469	549.1160220994475	312.14548376125924
GMCL1	-0.6106521223037972	2.05080349430406e-06	510.96132596685084	330.76243093922653	312.0196181168198
DENND1C	-0.6234930372571835	7.710697716370245e-10	500.3867403314917	325.69060773480663	311.9876485325034
NBPF15	-0.691762992897508	2.6301335319133393e-06	450.9337016574586	285.42541436464086	311.9392470569155
PRR24	-0.6635357839014415	2.2190951100382185e-12	469.9779005524862	306.8066298342541	311.84715465944765
FAM99A	1.31841920365302	1.0709239553425632e-06	236.48066298342542	584.2265193370166	311.78064736994594
SPEF2	-1.3138466632780594	8.947686818238263e-26	237.2707182320442	93.41988950276243	311.7373414427599
HEATR5B	-0.35338674631794065	2.8481971477855413e-05	881.8342541436464	693.1933701657458	311.62853786353116
ZNF385B	1.2078824324343562	9.424538817343789e-11	257.9447513812155	572.9668508287293	311.56693373201784
CA5A	0.7363218279286429	3.3791145785665545e-05	423.0828729281768	727.2486187845304	311.5251543597769
CLIC2	-0.7776798052481079	2.1778821556578093e-09	400.50276243093924	230.79005524861878	311.462910288622
TAPBPL	0.23113688329415516	0.009584452533800763	1347.2265193370165	1562.9060773480662	311.39373877079083
CRYBA2	-6.057545353239141	1.2945049787575831e-23	51.40331491712707	0.6298342541436464	311.3779114173313
SVIP	-0.5301785376873572	1.988765424770994e-12	587.2209944751381	410.9171270718232	311.3319681501444
PARM1	-0.6650329251476982	0.00015116763148060745	468.121546961326	283.1491712707182	311.31624170035616
ZNF598	-0.18449763493954588	0.010323524945495047	1686.5414364640883	1483.2044198895028	311.16290625516865
ZDHHC24	-0.4952254703875187	9.281055395017701e-11	628.2099447513813	470.31491712707185	311.1055653916199
PLA2G15	-0.3147215861412967	9.251155215966255e-05	988.1491712707183	804.6795580110497	310.9918745265283
CCDC55	-0.3285834144905919	9.369779837651495e-07	945.7182320441989	754.7182320441989	310.7473258310888
TSPAN1	-1.0193037585654878	2.3959145679996905e-09	304.78453038674036	149.51381215469613	310.6680173758216
WDR54	-1.350130350493671	9.624588379649583e-21	229.97237569060775	88.90055248618785	310.49268419502243
APOL4	-1.0889662327947098	2.60379321143716e-12	285.0939226519337	132.04419889502762	310.45765494294267
MAST3	-0.20136046164921206	0.008603460675132438	1541.6795580110497	1342.0386740331492	310.4333075162582
C22orf39	-0.4026422320391448	9.550342704967375e-11	770.9226519337017	596.7624309392265	310.4060173041224
FLJ45340	-0.32508154005434775	0.000707318502952707	954.0497237569061	784.7237569060774	310.14395348732006
SGEF	0.37145949418258384	0.0045569491995051115	834.5248618784531	1100.0055248618785	309.9921830761608
STX2	-0.5198783242262031	3.9102373836227995e-08	596.0773480662983	422.060773480663	309.88769282190634
PRSS21	-5.10697331325388	9.614134834163998e-34	60.668508287292816	1.6077348066298343	309.83245277812625
PSMC1	-0.23751159584017778	0.00044347271243949936	1304.1160220994475	1112.4917127071824	309.7426775695843
ABCA5	0.20120644420502118	0.035910770564029505	1539.0939226519338	1776.3259668508288	309.6756154743535
USE1	-0.26931711513703677	0.0003459073224324111	1149.0	954.1988950276243	309.4453652924552
ARHGAP33	-0.899554780061942	1.9146381044955556e-15	343.68508287292815	182.05524861878453	309.1635591343272
ARHGAP19	-0.6174092586903268	4.983689963384896e-15	500.7292817679558	326.43093922651934	309.1548946608934
RAPGEF4	0.46082115706034815	5.9409526377202717e-05	670.8729281767955	891.2983425414365	309.15243900289477
RAB40C	-0.31402643972379146	5.50809343607196e-06	984.2099447513813	791.7292817679559	309.0679448910258
CRB3	-0.4182695738302797	2.292127836315888e-05	738.8397790055249	553.3977900552486	309.03419949349893
PET112L	0.3246064413567949	1.9679316805193743e-06	951.9226519337017	1208.0828729281768	309.0002244911218
GTF2F2	-0.4549891357055825	6.520445443108106e-14	679.0331491712707	502.10497237569064	308.95270565687633
NMI	-0.3190986768297674	2.9968897451514875e-05	968.1436464088398	767.7624309392265	308.93335655020695
