mRNA	logFC	FDR	Sub-0	Sub-1	Delta
C6orf64	0.4644212975627263	9.543852965857418e-09	843.5069767441861	1193.0544217687075	391.7426046427473
HLA-DRB6	1.1093593471834227	4.109717478603589e-11	352.8325581395349	769.2448979591836	391.4180963627315
SPRY4	0.4752352085806928	1.9751387231716305e-05	823.4604651162791	1113.4149659863945	391.3374058974892
PIGV	-0.38705490823461824	9.044246857844913e-07	1010.9581395348837	794.1088435374149	391.2963099267148
CTHRC1	2.078373410662541	1.5767648442599394e-23	188.2325581395349	765.1972789115646	391.21754385820014
APLNR	-0.3483526063339712	0.03032153219607539	1122.4651162790697	866.3537414965987	391.01364877477795
TNFRSF11B	1.5755578990542947	3.465497665442302e-13	248.0279069767442	771.795918367347	390.7823280231131
CLK3	0.35613485644216586	1.168371670426766e-10	1097.1441860465115	1421.8299319727892	390.7312871940313
TCF12	0.3048739523572985	0.0017763110517182972	1280.7813953488371	1622.2380952380952	390.4768861056957
TIMM17A	-0.10734753019072658	0.17792681566064403	3636.079069767442	3460.326530612245	390.32410771772953
LLPH	0.4893906065837216	1.729734236975249e-21	797.5581395348837	1121.2176870748299	390.3174616927612
DMWD	0.7086787416299414	1.5806880431886812e-20	550.5581395348837	912.8503401360545	390.1688495197031
DGCR6	-0.22979458655424329	0.03256038163274757	1697.1441860465115	1493.299319727891	389.99454655549584
KEAP1	0.10978988313343058	0.052473551611858384	3551.7627906976745	3905.4353741496598	389.9476217083649
FAM105B	0.32607246327035116	6.168894731339223e-07	1195.0837209302326	1563.3809523809523	389.68389269801787
MAF	0.21905303038860616	0.01350229015327792	1777.8837209302326	2073.2244897959185	389.4508167483384
SLC43A1	-0.05402875522834537	0.5437555221326851	7207.4139534883725	7241.34693877551	389.40760432238426
DEXI	-0.1984942005067615	0.008687924630979569	1961.4976744186047	1703.204081632653	389.3459126795929
IFT80	1.1767117784049903	2.0779572538360346e-22	330.7674418604651	754.1020408163265	389.21794475009716
SLC24A6	0.37725241261885806	9.121105812324607e-06	1031.3813953488373	1336.7142857142858	389.09111972555314
SEC23A	-0.1225162050053698	0.16236189472793958	3175.427906976744	3047.0204081632655	389.04137643093514
LTV1	0.4871005755599189	1.193129184450953e-10	798.6418604651162	1129.5238095238096	389.0189098988026
TRIM65	0.7046629768909665	1.622714511437639e-18	552.0186046511628	894.3197278911565	388.9870732526859
SLC45A4	1.0763225627611446	1.9806642692266865e-09	361.1720930232558	761.9455782312925	388.7376727605972
COPS3	0.3043295733037685	3.4839531126665245e-06	1277.2046511627907	1602.5102040816328	388.69114650996056
NUPL1	0.42837288842425714	3.2309507077928057e-07	907.2976744186046	1244.2312925170068	388.6617254513089
YDJC	0.7991901889101803	1.3737417676625675e-23	486.31627906976746	833.0136054421769	388.6591989398634
PRRC1	0.15438471109979685	0.0291208496206311	2516.9348837209304	2888.4761904761904	388.5762648802566
NDN	1.746178049518304	1.243178657023249e-22	222.46511627906978	778.6598639455782	388.46370283004876
SKI	0.1903073288209676	0.03757509695697232	2040.8883720930232	2355.7687074829932	388.39601451479626
CSRNP2	0.7456626810100865	4.366824350035767e-18	520.8372093023256	864.6598639455782	388.3688698581837
CWC15	0.25259911713796046	1.5736339740844814e-06	1537.2279069767442	1847.4149659863945	388.3024121421604
SNAP23	0.22543560952908503	0.0005035562852248594	1721.2418604651164	2043.7210884353742	388.02920796092985
DEF8	0.3523098632932765	6.289559960728355e-07	1101.1488372093024	1401.0544217687075	387.9455963027597
MRPS27	0.15582764100283858	0.013496719024189988	2488.9581395348837	2804.312925170068	387.8484754385349
CKAP2	0.853184904046055	1.8932071381144418e-15	454.46046511627907	840.2108843537414	387.73880832295805
OBSCN	1.2313063950934304	2.5800538587779227e-07	314.89767441860465	716.265306122449	387.73552031167685
UBE2F	0.34104951338761597	5.621231691253774e-12	1136.8372093023256	1456.047619047619	387.71777703349346
ALS2	0.31423852646224515	4.447003413412811e-05	1233.6	1573.1632653061224	387.6446462438256
C19orf25	0.39272804497621366	8.021302186669356e-07	987.0511627906977	1260.5374149659865	387.64267345428914
PIN1	0.2742282294227581	4.954700487964541e-06	1413.4837209302325	1719.9183673469388	387.6171381085896
STRADA	0.480329871108822	1.9741695592894217e-15	806.660465116279	1123.4761904761904	387.4631172378848
S1PR2	0.7404068984845441	1.1628250102844808e-09	523.2558139534884	899.6666666666666	387.422214323308
PCIF1	0.3089885697874104	1.2532564826199535e-07	1253.153488372093	1578.3809523809523	387.21010409619726
CADPS2	0.4458227006559832	5.1288943981682116e-05	868.4976744186047	1192.204081632653	387.1959787227431
DAPK1	0.17700670380257116	0.13584199657078183	2186.9767441860463	2590.4897959183672	387.1095447812509
SKAP2	0.49325904825264244	5.481896308463994e-05	784.2976744186046	1103.7278911564626	386.86192443048174
SLC6A13	-1.1413568913932783	2.2695046326013703e-09	338.88837209302324	162.75510204081633	386.7925789014216
PMPCB	-0.11470712316189151	0.05238830821225756	3371.227906976744	3138.5102040816328	386.70385473238713
ERBB2IP	0.13663330136855506	0.09694463857540811	2829.1581395348835	3197.204081632653	386.55721669837027
MFSD6	0.8792917400864042	1.9073792211289313e-10	439.6046511627907	848.3877551020408	386.5407386710069
CXCL6	1.4758774968986255	5.20248325920329e-05	261.86511627906975	790.8231292517007	386.480832339021
SEC31A	0.060287396289993196	0.41098180107424803	6410.497674418604	6759.748299319728	386.4722137137542
GALNS	0.7326126628298308	3.746377439540767e-15	527.5023255813953	880.4829931972789	386.4548833931144
GOLGB1	0.09924514070734755	0.1691702579668902	3893.7162790697676	4241.210884353742	386.43241999076884
CENPT	0.4944428707270406	8.383052486286848e-14	781.5162790697674	1111.6326530612246	386.4151525431708
TTC4	0.4965276773512116	1.2559548612934492e-15	778.0372093023256	1123.530612244898	386.3170084277022
HOOK3	0.33240027166691954	0.003731441648197556	1161.9627906976743	1476.0884353741496	386.2367472947589
KIAA1797	0.6573338328216368	3.0950632122836766e-16	587.5488372093023	947.3945578231293	386.21572913268665
OGG1	0.47760219008386606	4.602171961440065e-10	808.5209302325582	1160.6462585034014	386.15136700771444
WASH3P	0.6018121730328989	8.543759121940811e-16	641.5441860465116	984.0612244897959	386.08910070127354
ZBED4	0.6453147353600384	3.598036705130414e-14	597.939534883721	949.2380952380952	385.8591927147928
RABEP2	0.7096780599266675	1.6098885028337412e-19	543.2232558139535	864.2244897959183	385.5136262930944
FAM156A	0.6244880622303859	4.611821992096275e-16	617.1953488372093	956.952380952381	385.4311274129559
PPP2R5A	-0.07511374220620415	0.333847823666402	5128.944186046511	4933.238095238095	385.2541913807072
FOSL2	0.3232684716299488	0.0074633856310805085	1191.6186046511627	1519.265306122449	385.2127250913936
KIF11	1.7016104379831583	2.0871726320307388e-45	226.2232558139535	762.4965986394558	384.94385340755747
ZNF238	-0.18259125295798684	0.08843996641048793	2105.4558139534884	1853.5238095238096	384.4378151174455
RDH10	0.10668319896040311	0.3109419369017229	3603.241860465116	4015.639455782313	384.40536830245304
CHD7	0.5417456620148449	1.5144510593567227e-07	709.4558139534884	1054.4965986394557	384.34460960051314
COMMD3	0.26473112901174173	1.041270288194698e-06	1451.6186046511627	1759.7551020408164	384.28863210375147
SPTLC3	0.544533280735883	3.242469349214156e-05	705.6976744186046	1089.0408163265306	384.2758698588458
TMEM164	0.9318715679701925	1.911572444861196e-18	412.33488372093024	795.1768707482993	384.2431546218303
PRKRIP1	0.457454110176312	4.6513007869094405e-12	839.7860465116279	1172.8027210884354	384.16357864545967
TROAP	1.9004128800796811	2.4988725352524125e-38	202.0046511627907	788.8911564625851	383.8922409057704
G3BP2	0.13787187452242736	0.09419076693620419	2783.772093023256	3164.8639455782313	383.8038767083373
ATM	0.4061372101448545	1.1428174941463325e-05	944.7627906976744	1262.938775510204	383.70332406262054
PPP6C	0.2152638491102732	0.00018617274799742397	1781.8651162790698	2096.734693877551	383.57114352555703
MAP2K1	0.21624822719950382	0.00502135538434851	1773.6651162790697	2112.816326530612	383.55193704095063
USP4	0.3064240216318605	1.3880731351628895e-05	1251.632558139535	1555.047619047619	383.53028207048976
CNOT7	0.24409787519871723	0.003921666558143048	1570.9162790697674	1895.1496598639455	383.45732583600534
UBQLN2	0.24782934164066917	0.0015763864307388432	1547.120930232558	1869.9863945578231	383.42196157803454
CD9	0.18043076755511683	0.1509436972233651	2123.586046511628	2387.265306122449	383.1602603414291
PSMG2	0.2540886222073806	4.4093517037048546e-06	1507.4	1810.6462585034014	383.0131891154055
PDE7A	1.3621615163523202	3.1257698365292277e-41	281.15813953488373	721.047619047619	382.98279768363443
MXRA5	1.186383678678341	5.3370898085938116e-09	322.7720930232558	768.0680272108843	382.93154309563795
PLIN1	-0.7906853448827742	4.3237021017708014e-05	484.19069767441863	288.0952380952381	382.84248877972874
PRKRA	0.5875526661838676	5.617710126786819e-22	651.4093023255814	992.5578231292517	382.7372723583684
MAP1B	0.6142246282655471	2.4252551806371515e-05	623.0139534883721	884.5442176870748	382.6705139856442
NUP153	0.2191576761907117	0.028766258085804002	1744.7023255813954	2140.639455782313	382.36490731894907
F2RL1	0.568310100630886	0.004572465844207702	671.7627906976744	1067.3537414965986	381.7695791814802
POP5	0.445473326193768	5.363274722421732e-11	856.9348837209302	1158.5646258503402	381.7416329826326
FYTTD1	0.26285340016355474	0.0001234372131120006	1452.2325581395348	1761.687074829932	381.7242657351939
METTL11A	0.39030265567457484	2.4592017170381585e-08	977.9069767441861	1286.047619047619	381.6796900259505
TUSC3	1.6631580114395805	2.982776290711612e-14	229.48372093023255	749.8843537414966	381.6676889600812
DNAJC19	-0.27234166338609406	5.03656403366488e-05	1400.953488372093	1190.2857142857142	381.5380033498068
MUC20	0.5180038738364747	0.01650955133467769	736.5302325581396	1044.2108843537414	381.5255136627959
SIRT7	0.515199311192707	2.602995168079787e-10	740.5209302325582	1048.3877551020407	381.5158731795966
EIF1AX	0.15245281149290765	0.040710418766320186	2501.8697674418604	2850.4557823129253	381.41708003561865
MAPKAPK5	0.5306757180130169	1.1380077653226022e-22	718.5953488372093	1049.6598639455783	381.3411027050004
SLC2A6	1.1546822917556987	3.450918510303297e-14	330.2139534883721	685.8639455782313	381.2922045836632
TMEM201	1.0961396628445	1.3795486345016268e-37	347.706976744186	762.0	381.13540825705246
FAM122B	0.5648852343147468	4.1348179534978473e-10	674.693023255814	1020.2244897959183	381.1241265323854
DMKN	1.7906777883781584	2.4895473771152043e-07	212.83255813953488	713.9183673469388	381.11453450416815
LRCH4	0.27670232629111946	0.00014313988996973804	1376.9441860465117	1665.734693877551	381.0036594521018
BCL7A	0.5857837569988903	1.1842662141045967e-10	650.2976744186046	973.8163265306123	380.93381488857136
OFD1	0.6302440359365702	6.689543461174005e-15	604.2558139534884	934.7278911564625	380.82862292418383
PDHB	0.12506988422240617	0.032429156062875164	3043.9488372093024	3385.299319727891	380.7063286486953
SARS2	0.5007741276035885	1.1921068944334743e-13	760.1627906976744	1071.5850340136055	380.66985834833713
EXOSC7	0.4409262598088171	2.1870448498134506e-15	862.5906976744186	1181.7551020408164	380.3388900714595
PIAS3	0.6579106755938378	3.072576303693358e-14	578.0418604651163	934.1224489795918	380.2999109401236
TNXB	-0.37881019339790817	0.015350179017557282	1003.6325581395349	737.530612244898	380.1862434492745
PSMG1	0.46492722897200306	6.668318399724078e-12	817.7209302325581	1128.3197278911564	380.18072616543185
ID3	0.44336121354982083	0.00019026891035182049	857.4418604651163	1132.639455782313	380.1564638042301
FAM13A	-0.35264318986129567	0.031922335667530256	1077.925581395349	877.2380952380952	380.12311545634753
EPS15	0.20762314680440594	0.0022583414382587245	1830.8186046511628	2147.312925170068	380.120319925726
BCL2L11	0.32045433353669317	0.0036689422225713005	1185.9627906976743	1559.299319727891	380.04691569233995
KIAA0020	0.590443065877625	1.213258338018082e-11	643.2232558139535	993.8639455782313	379.78671120657856
GNG4	0.9924804018883958	0.003058762021051153	382.54418604651164	771.0952380952381	379.66760750751115
MRPL24	0.06620142192298144	0.45361753535941257	5731.144186046512	6106.836734693878	379.40989436190716
FAM83D	0.7689537509391784	2.098741472002692e-09	493.33953488372094	880.2857142857143	379.35528583542686
HAUS6	0.9461170748752149	1.2215021666290264e-24	400.8186046511628	806.8707482993198	379.22132578812335
AGFG2	-0.08102232233886854	0.36763304914589545	4679.8093023255815	4500.510204081633	379.16901777745875
ZNF581	0.7689186092274174	6.011260131963268e-19	493.07906976744187	839.2585034013606	379.1376725647301
GGPS1	0.3845170968700261	3.638329636086702e-08	985.4930232558139	1295.0272108843537	378.9389162879907
NPIP	0.46896482803757755	1.0295423382084734e-07	807.9581395348837	1118.1360544217687	378.9039499685378
MDM4	0.3704776911114936	5.8231416239119925e-05	1021.9069767441861	1337.6122448979593	378.5937372749128
PMP22	0.8151694083681011	7.354004173057021e-09	464.42790697674417	780.1632653061224	378.5874221598681
HIAT1	0.34482267210220985	2.3848330975822263e-05	1097.6	1422.9183673469388	378.4773648993855
C6orf1	0.5491307256988963	7.32506565411385e-10	688.9023255813953	977.8639455782313	378.29743398216897
TLK2	0.544841500012805	3.855490606785652e-20	694.2651162790697	1023.3401360544218	378.2644473600528
CREB3L1	1.6604506940764934	5.0370677422778885e-12	227.7767441860465	673.7074829931972	378.2120529782048
NCAPD3	0.8527969949520415	1.0435245174723012e-17	443.30697674418604	820.9047619047619	378.0508576087164
KIAA1370	-0.3128607017857373	0.00031642466438189427	1206.8976744186045	990.530612244898	377.59085340217894
MYST2	0.3592267692194485	2.0876689842685354e-06	1050.874418604651	1370.639455782313	377.50222225071514
ABCC4	0.7539065117012814	4.842206592507536e-05	500.5023255813953	863.6326530612245	377.3319623774488
RAB27A	0.4637080396468022	5.70269155470147e-06	813.306976744186	1143.7551020408164	377.13698381711384
CREBL2	-0.15198432846046184	0.05157408574608278	2481.4093023255814	2260.7755102040815	377.13532644949663
C1orf35	0.587777105048362	2.1360059440935005e-13	641.6093023255814	979.8911564625851	377.12325829302955
GBAS	0.49016261358522284	1.2911080916440017e-06	769.2790697674419	1068.9727891156463	377.0718394136183
SPSB1	0.2015802958471901	0.07770367401046549	1870.4883720930231	2203.4421768707484	377.0535994252406
DOCK7	0.45474515338747307	3.1497459096933686e-06	828.8558139534883	1180.639455782313	376.9181642523779
HES1	0.23253742695314764	0.019019124292977634	1620.3162790697675	1845.142857142857	376.78417838518203
CASP8	0.4600480029850821	2.4592017170381585e-08	818.5162790697674	1146.4013605442176	376.55677959682663
GINS1	1.6038974955597056	7.052720476334605e-35	234.62325581395348	767.7891156462586	376.31165240006413
TSPAN9	-0.10204383224807194	0.2346507326047203	3687.4	3457.061224489796	376.2764270315405
FTSJ2	0.3695889145228407	1.1000249956076402e-10	1017.6790697674419	1357.299319727891	376.12290272796315
DAAM2	-0.7260204267186207	4.071177838836193e-06	518.0511627906977	316.4149659863946	376.11572627137997
ZNF219	0.3113584545813901	0.00036623537716035613	1207.7488372093023	1493.2789115646258	376.0428114759593
SLC15A4	0.3842932899566184	1.099257916386143e-06	978.0418604651163	1272.952380952381	375.85492427343144
L3MBTL2	0.26928082249524665	1.2614861959411029e-06	1395.1906976744185	1707.1632653061224	375.69809860748444
NPR2	-0.3197002866428545	0.04223684030453004	1175.1488372093024	974.4965986394558	375.6954201038311
FAM3A	0.14089868657481042	0.05840193896404619	2664.953488372093	2967.08843537415	375.4884462945872
UBE4A	0.14260041011141594	0.025325480745017247	2633.0651162790696	2946.795918367347	375.4761654314584
GPSM3	1.0240741505025646	4.107244399434457e-20	366.6046511627907	728.3945578231293	375.4303467098239
CSRP2	0.31551507255923555	0.022345965953602272	1189.4558139534884	1481.0272108843537	375.2912374455395
MESDC1	0.7412949875597309	1.0704579158540634e-18	506.09767441860464	856.4965986394558	375.16766926214825
HAUS5	0.7608561539700491	1.8576011751417836e-24	492.153488372093	855.2517006802722	374.458010325734
FBXL18	0.6570853444131742	1.4280160657651105e-10	569.8558139534883	925.6802721088435	374.4439037774776
PRAF2	0.7616053400287695	8.728654412020503e-21	491.3906976744186	820.5442176870748	374.24577938929986
C22orf30	0.36709724014743333	6.148844370944824e-06	1019.3116279069767	1344.6734693877552	374.18648545483865
DDX50	0.42664358945065745	4.570037575214198e-11	876.8093023255814	1191.843537414966	374.0850680079127
C22orf25	0.5173652878410722	4.3212239532827735e-09	722.9720930232559	984.2721088435375	374.0406650080392
VAV2	0.10535302160544646	0.1786798847841901	3549.641860465116	3928.891156462585	373.9654956171786
PEX11G	-0.945243059068458	6.557209588057472e-20	395.54883720930235	207.55102040816325	373.88979289469245
SF4	0.3637913754298982	6.399770555433979e-13	1027.4	1321.3469387755101	373.75925911667747
KCNK5	0.6259268609797008	0.002329066601283247	596.9302325581396	909.9455782312925	373.6346666889991
AMICA1	0.9382586193533586	1.554370171148955e-12	398.2139534883721	761.8503401360545	373.6276742072426
UNC5B	0.6076567745937898	5.570491168440481e-05	614.7348837209303	935.734693877551	373.5478166721489
RNF19B	0.6997698061205475	7.368172215672533e-15	533.5720930232558	885.4557823129252	373.37764008621843
GLE1	0.3018129930788222	5.807394859488648e-06	1236.9441860465117	1555.8979591836735	373.3258270621452
RAP2C	-0.16478097777168232	0.060760316817490535	2265.125581395349	2077.8707482993195	373.249608077976
NMI	0.5103873689055485	6.837587274477365e-12	731.2139534883721	1067.9455782312925	373.20236582795434
PLBD1	2.5466056198523317	1.663762341500221e-50	146.54883720930232	887.5034013605442	373.2020924200338
ALKBH5	0.10482039769410309	0.13834511339912162	3557.186046511628	3853.9591836734694	372.8656560672631
C1orf122	0.3116877900499044	0.0005117911574635745	1196.1023255813955	1464.3197278911564	372.81049053401637
RHOBTB3	-0.14196191445085207	0.20901508867037694	2625.953488372093	2492.591836734694	372.7853844681956
RTN4RL2	0.6397995578382581	3.4679069950066225e-05	582.6372093023256	938.1156462585034	372.77102889174455
ABHD15	-0.34470221237116144	0.0051127594989685155	1080.213953488372	869.8367346938776	372.3521396016407
PCSK7	0.3272179488385115	1.5329269258762148e-06	1137.413953488372	1428.7142857142858	372.18226084076724
G3BP1	0.12060119352731784	0.09302604360505716	3085.3162790697675	3418.7891156462583	372.0928256650772
ERCC2	0.4167547819956166	4.611121521914969e-09	892.0186046511628	1207.748299319728	371.75301911742946
VAPB	0.22648834761553258	0.00012985824945120056	1641.213953488372	1957.0748299319728	371.7158364091369
ACBD6	0.43170688670049984	3.7871513290426055e-08	860.9627906976744	1195.7074829931973	371.6835659370671
DSC2	0.7954566198547586	1.7733330105514897e-09	467.1209302325581	870.0136054421769	371.5744362262012
C9orf119	0.4798225457387173	3.153486993347723e-09	774.3813953488373	1065.1632653061224	371.5656524889792
RRS1	0.30165798289636614	0.003433516097828368	1231.6837209302325	1547.1700680272108	371.5472268221047
CBWD1	0.4272143645524009	7.81688131566352e-08	869.6139534883721	1196.2108843537414	371.511572545436
TFF3	1.9925154858706287	2.6565476483291482e-20	186.36279069767443	772.952380952381	371.33074645518303
CHTF18	1.171183928804712	5.068890655686181e-30	316.86976744186046	735.8639455782313	371.1127791519935
MERTK	-0.35600290050515737	0.023316238296089305	1042.2232558139535	830.7551020408164	371.0345020436961
REPS2	-0.493824170007501	2.765203784570628e-06	750.7906976744187	537.8639455782313	370.75859312842243
FOLH1B	-2.0423688616518056	6.340875871993166e-12	181.46976744186045	48.0	370.6282023544504
ITGAX	1.0007095069553418	1.837133036732889e-15	370.3302325581395	734.5918367346939	370.5929844339129
PTPN2	0.5878893067949963	6.693333151917821e-14	630.106976744186	938.5646258503401	370.43315376483037
PCGF2	0.8345962855908994	6.9466822320893306e-12	443.80930232558137	799.9659863945578	370.4015952316187
FZD6	0.9496116298121968	4.80466250814513e-12	390.0093023255814	771.8911564625851	370.3573692233132
SEZ6L2	0.2226208977879303	0.4223495112052469	1663.320930232558	1965.6326530612246	370.2899987978274
METTL1	0.7093030899335425	1.5482851047513475e-22	521.6976744186046	862.6190476190476	370.0417724762595
CALCRL	-0.414198191839916	0.0033661686615142896	893.3906976744186	666.9591836734694	370.04081158334526
PGPEP1	0.14330035975740252	0.07695068599422034	2580.9441860465117	2836.91156462585	369.85023037424156
C9orf103	-0.5510638437102687	1.1174867379369546e-08	671.1348837209302	462.6258503401361	369.8381686713001
POM121C	0.33419526449059694	2.540545989673969e-06	1106.6465116279069	1430.0340136054422	369.8360236510848
XPC	-0.17436851236089632	0.017541902152605992	2120.967441860465	1962.1292517006802	369.8299376031051
IQCE	0.6345481520229306	3.8463160581481214e-11	582.7348837209303	901.9931972789116	369.7733435844136
CXCL16	0.12524070282289415	0.37648557976275	2951.9162790697674	3446.3673469387754	369.7000694650402
PADI1	-1.1796474005350113	0.010488318220000742	313.34418604651165	106.60544217687075	369.6356545425264
PHF5A	0.5081103081113035	3.3377451445549876e-17	727.4558139534884	1052.2585034013605	369.62779776526605
RPUSD3	0.33141498704610395	1.3906147747726666e-07	1114.9860465116278	1407.3741496598639	369.5230861612378
FOXN2	0.3823180409250159	8.338839536902664e-05	966.3674418604651	1300.3469387755101	369.45970718581225
ANKS6	0.9228976836282349	4.634345505890191e-08	400.2604651162791	766.795918367347	369.39945610377384
UBAP1	0.15877912231296176	0.010320887842094563	2326.1023255813952	2642.5646258503402	369.33648566595315
PFDN4	0.9153683317511381	2.8242830755181686e-33	403.47906976744184	771.0272108843537	369.3319629895243
TLCD1	0.8384948018373388	2.234168511452153e-15	440.1674418604651	761.3265306122449	369.07811193803906
C15orf24	0.13121002064705498	0.022191583794791372	2812.795348837209	3168.2312925170068	369.0669357968704
TMED7	-0.07082719454477072	0.3623459773022482	5207.753488372093	5104.510204081633	368.8505694621386
ESRP2	-0.1413952476018443	0.08577677709201893	2608.4372093023258	2414.5646258503402	368.8206250631661
NFKBIZ	0.5793270361580122	1.7299740730793151e-06	636.5906976744186	951.7891156462586	368.79420212948213
ZBTB4	0.3417554294016014	0.0003041565947702428	1078.9162790697674	1362.544217687075	368.7254962418664
GALNT4	0.979288419977385	8.167370331956716e-20	376.52093023255816	751.4965986394558	368.7225868558571
COG5	0.46549084283459385	1.753759683462394e-07	791.9720930232559	1153.7278911564626	368.65575708287275
IFT20	0.4470968450628848	2.7154224862829514e-14	824.2093023255813	1112.156462585034	368.5013787412488
CES8	-1.0572569005273138	5.278305695816703e-07	348.54418604651164	184.2925170068027	368.5007458363503
C11orf75	0.25003418358699653	0.0013604224482828226	1473.8	1803.6258503401361	368.50037977051545
ORAI2	1.2882164769815556	1.6342500838841938e-23	286.0046511627907	698.0612244897959	368.435904121269
DONSON	0.7840586391901843	1.981313338744697e-17	469.47906976744184	840.4285714285714	368.099120570134
SYNM	0.5731702021749081	2.153076156228076e-05	642.1674418604651	970.9455782312925	368.07124248130634
RAB14	0.08863852849438246	0.16689975099757745	4151.223255813953	4472.707482993197	367.9583208470082
ARHGAP30	0.9517715841733424	1.7917786644892583e-14	386.5302325581395	731.8843537414966	367.8884917727509
COIL	0.5239629484058508	4.813385864024391e-16	701.646511627907	1019.7619047619048	367.6367749712382
CLDND1	0.30187199569681966	4.9010391311355455e-06	1217.6186046511627	1549.047619047619	367.56495818362333
PCNT	0.395940950810999	3.266723310384874e-06	928.2837209302326	1240.5578231292518	367.54553908748835
SIRT6	0.6740719423530087	2.5218193085144945e-21	545.2511627906977	853.1156462585034	367.53851037256214
RPAP1	0.3334900888241114	6.667749286031653e-07	1102.0558139534883	1431.9727891156463	367.52469128447717
MYO1F	0.8880693764246098	3.0309271880034315e-15	413.84186046511627	747.1292517006802	367.52028296165616
PLXDC1	1.5858907726454836	3.062034209705912e-23	231.73953488372092	660.4285714285714	367.5135900292492
VWCE	0.4637048250706238	0.02084142523207716	792.1395348837209	1118.9931972789116	367.3189244547811
PSMC2	0.0852880410858812	0.1395805564924455	4304.641860465116	4684.938775510204	367.1344718553529
THUMPD3	0.2773648440710147	4.258851245922198e-07	1322.6232558139534	1647.6666666666667	366.84919311353497
SCTR	2.198598657880791	2.308547958747358e-09	166.84186046511627	669.5102040816327	366.8182904969388
UNC13D	1.1554930270054544	4.1862754095830184e-11	317.4093023255814	629.6122448979592	366.7642355438755
PRPS1	0.19444503080713593	0.014550655022324723	1886.1441860465115	2241.013605442177	366.75136436251427
C11orf84	1.4723574516561162	2.0626525487684743e-51	249.07906976744187	694.8095238095239	366.7334244236667
PPP3CB	0.32831510910257633	1.5737579104904842e-07	1116.953488372093	1404.6938775510205	366.71270639738697
SH3GL3	-3.508859904279551	2.7439901140932925e-06	104.50232558139535	10.523809523809524	366.68402013652536
GOLGA8B	0.39140994916855054	0.0014332075422152774	936.4744186046512	1269.9863945578231	366.54540458369445
DYNLL2	-0.15269941976384135	0.10883372608783164	2399.9720930232556	2181.3809523809523	366.474346054063
PPP1R2	0.314533526863906	1.6455098333518456e-05	1164.9395348837209	1480.7755102040817	366.412540490175
ZFYVE16	0.36525330595880445	1.3511466165284609e-06	1003.1023255813953	1317.1292517006802	366.3864406335697
GLIS3	1.0966282340230953	2.193849911484738e-09	334.04651162790697	729.9455782312925	366.324836128087
UBTD2	0.4854492901126754	8.005659380438101e-13	754.4418604651163	1083.0	366.24326559407683
PJA1	0.7486283468489493	2.0770501111253023e-18	489.15813953488373	841.8911564625851	366.1976493477077
MEF2D	0.14436144555441843	0.059539604163108675	2536.5627906976742	2890.2448979591836	366.181871204666
UST	-1.6128753965474978	1.411768110198322e-10	226.9581395348837	75.62585034013605	366.0551993020079
LRRC3	-0.8729058360240307	2.42519635407572e-09	419.2046511627907	239.31292517006804	365.92618648841795
LYRM4	0.5086117610397529	2.6623673682221523e-10	719.353488372093	1035.8843537414966	365.8716445310196
LIMCH1	0.6676563400439818	0.0001417038371879803	547.7953488372093	896.734693877551	365.73903769776746
MFRP	0.5895830605543525	2.6747437149874464e-06	620.3023255813954	857.7687074829932	365.71974358526154
ABT1	0.26436859745753	5.517827966516632e-05	1383.2	1702.5034013605443	365.6746440032555
SYNRG	0.3073139854772196	2.7501257002763434e-05	1189.8697674418604	1485.1836734693877	365.66362043141055
ZMYND19	0.7239806519398138	2.5759846487719006e-26	505.04651162790697	851.265306122449	365.64390274830083
NEK2	1.608318581292249	4.968684205884434e-30	227.24651162790698	720.3061224489796	365.4847871850079
SAPS2	-0.06320607879761803	0.40357017199085315	5782.362790697674	5680.707482993197	365.4804781852517
ADAM10	0.2092913093991227	0.09319084195666913	1745.5906976744186	2100.3197278911566	365.33696279120716
ANXA7	-0.061407714923006694	0.3252214324109464	5941.418604651163	5801.591836734694	364.8489399126668
GRIPAP1	0.218658038332079	0.00016558999757221898	1668.2093023255813	1954.6666666666667	364.76737357383774
UCHL1	4.4397002354880675	1.2560030691602732e-48	82.07441860465116	1802.6598639455783	364.38581560661595
HDHD1A	0.6451750769574376	2.1619170368795593e-12	564.5348837209302	903.8979591836735	364.2238370498092
ANGPTL7	-2.906635599954904	0.00014405533987207395	125.25581395348837	8.89795918367347	364.0730079385375
EXOSC9	0.558696404650252	1.266276646631598e-17	651.4046511627907	989.9251700680272	363.9374365771028
ZNHIT3	0.3971291458109246	9.720351313023547e-12	916.1906976744186	1221.4149659863945	363.84602916735696
HJURP	1.7738564331615203	6.197744037003601e-38	205.08372093023254	749.3877551020408	363.78907770879493
EFEMP2	0.7387939775057175	9.580435472546947e-08	492.2139534883721	778.9183673469388	363.64470448148865
MTAP	0.47550980477174015	3.0529766787500954e-09	764.6837209302325	1087.3741496598639	363.6146068516627
NEURL1B	0.36413797315462126	0.0008351765536725161	998.5023255813953	1318.4013605442176	363.592613027385
TMEM11	0.5641591615927123	2.511060634451435e-17	644.4511627906977	949.3605442176871	363.5730276874486
BRE	0.36836777064702997	2.9650021570503902e-08	986.9627906976744	1299.1836734693877	363.5652829208736
UPF3A	0.46586453564980035	6.106263750899406e-10	780.2697674418605	1111.421768707483	363.50001289088004
