mRNA	logFC	FDR	Sub-0	Sub-1	Delta
HM13	-0.31747953818237695	5.721117916052589e-07	10689.841025641026	8409.832335329342	3393.8057920635397
EIF4B	-0.26942607747491226	0.0002788617422075714	12577.984615384616	10412.239520958085	3388.83705746287
FLNC	-1.707186611369262	1.7110334709779876e-09	1983.8564102564103	475.1437125748503	3386.8131024688296
SNRNP200	-0.3816462643483971	3.215180089019658e-07	8861.917948717948	6771.0	3382.117880090215
CEACAM6	-6.486040704224151	1.5910109799274533e-27	521.0512820512821	5.736526946107785	3379.5598243727945
ANGPTL4	0.7097684040313236	6.6455686596570344e-06	4757.692307692308	7654.760479041916	3376.859676102874
TTC38	0.5768470663107731	4.042647814066912e-13	5852.538461538462	8519.958083832335	3376.019642009427
PLP2	-1.305930052040095	6.573806925255109e-18	2577.8153846153846	1044.1437125748503	3366.4465793805266
EIF3CL	-0.17169155953066137	0.016496020437430824	19581.03076923077	17108.532934131737	3361.8977099870967
SLCO1B1	0.5785691819609362	0.00026318221504228844	5790.54358974359	8621.832335329342	3350.2300678270917
ANXA13	-1.6167605960927092	1.1337050222310572e-10	2068.702564102564	708.2335329341317	3344.596790676977
CCT8	-0.545578203134022	3.573454531290643e-19	6126.420512820513	4207.22754491018	3342.4414950280293
RGN	0.694095076213785	5.380791786152315e-09	4814.174358974359	7659.832335329342	3341.494718598757
ACTR3	-0.6660376532986352	2.912945411077504e-22	5016.892307692307	3198.497005988024	3341.439179467359
GRINA	0.16738326799777486	0.04119049612225329	19958.189743589744	21670.035928143712	3340.6670226017236
ASL	0.3556983386039648	0.0014400436297487115	9389.517948717948	11496.892215568862	3339.835934651082
GPAM	0.40332811223636483	0.007586572834274227	8280.266666666666	11079.467065868263	3339.6643234803637
GPC1	-0.8398327122630557	1.0380149110343189e-07	3972.276923076923	2110.2754491017963	3336.048102167638
MAPRE1	-1.0827825688631216	1.9145706820891583e-41	3080.0615384615385	1443.5688622754492	3335.036944871883
SF3B1	-0.3920786891405579	4.081165759732815e-08	8495.548717948717	6457.071856287425	3330.92360486308
IGF2R	-0.4027661255837638	9.282606287600733e-06	8256.666666666666	6342.107784431138	3325.505643569943
ST3GAL1	0.6535603795052135	4.594069994713169e-08	5078.066666666667	8136.724550898203	3318.8231778194413
RBM3	-0.5269106513612357	2.3513599899194357e-11	6293.05641025641	4339.293413173653	3315.878452181205
NCK2	-2.009298797497951	2.285706077916318e-49	1648.7897435897437	419.05988023952096	3312.911249121827
MGLL	-0.4811326127493011	0.00010999362448471186	6879.758974358974	4892.0898203592815	3310.076410418785
SLC4A2	-0.3991410864964466	1.366532282498177e-07	8289.225641025641	6239.34131736527	3308.5705285731783
FBLIM1	-1.7389009297354525	1.2449978694434851e-41	1895.6205128205129	573.9461077844311	3296.296272169185
PGM1	0.5197568479895841	4.9170586373788675e-11	6334.358974358975	8917.413173652694	3292.3264545473553
HNRNPH1	-0.506056097588803	8.34939208496968e-12	6504.215384615384	4602.425149700599	3291.497855415517
RGS5	-0.5679664899011405	1.1490097224620372e-05	5782.579487179487	4032.640718562874	3284.3113739076703
GPX2	-0.16481627866711368	0.4429063823262396	19915.605128205127	16968.095808383234	3282.4159246344543
CACNA1H	-1.4403399495931593	5.598488166540652e-09	2278.876923076923	826.5688622754491	3282.357472513629
HLF	1.2500094368602963	5.446413281157716e-15	2620.2615384615383	6390.970059880239	3275.351650119001
RAB10	-0.5854281284169618	4.947424393170039e-15	5592.620512820513	3738.6467065868264	3274.0773597668217
CTNND2	-3.6564045402919114	5.3621204960315246e-20	895.3179487179488	74.76646706586827	3273.6446126971487
CTNND1	-0.3692680309765465	3.773751328043713e-06	8862.287179487179	6941.119760479042	3272.559336717922
DAK	0.6145417412325164	7.518567405483843e-06	5316.933333333333	8350.305389221558	3267.477468683874
HNRNPA0	-0.5693923140360553	9.449162609134054e-18	5733.092307692307	3888.9580838323354	3264.378695659231
STMN1	-0.6998632510581397	1.1128362554238248e-08	4658.364102564103	2841.251497005988	3260.2178454330465
CYP4F2	1.2765946470387988	1.9635240052420356e-13	2553.1384615384613	6277.107784431138	3259.322893148874
EXT1	-0.5839351595170703	3.327700489729957e-11	5569.241025641026	3637.2155688622756	3252.0756466967046
MFSD10	-1.8203018333806522	1.1974883934422704e-59	1785.7128205128206	524.1317365269462	3250.536321070823
DYNLL1	-0.44367511658371706	6.013070780903618e-13	7321.430769230769	5266.640718562874	3248.3366500980746
ZNF664	-0.6403647393898904	3.047387218482285e-15	5070.815384615385	3339.7784431137725	3247.171372263477
SLC27A2	0.6049385248892465	2.6393733465567317e-05	5367.553846153846	8326.11377245509	3247.0401059559094
HMGCL	0.6042859185364738	2.565930385449535e-14	5364.651282051282	8026.491017964072	3241.783227602231
TMED2	-0.23094151321665796	0.00016193084554926688	14026.789743589743	12068.413173652694	3239.368048956513
KIAA1949	-1.202401377300379	2.0424210032689524e-30	2693.9538461538464	1193.7784431137725	3239.2138149990383
MCM3	-0.7391475085836338	2.0671571422500485e-12	4376.507692307692	2615.131736526946	3234.8847570663393
RGS2	-2.1166897964566664	2.6854710462173436e-33	1526.6717948717949	360.0	3231.490610743313
RAB1A	-0.4314127629112635	5.535623564789043e-14	7466.774358974359	5511.437125748503	3221.2617562401065
CIDEB	0.8679410100257047	3.656807934028494e-15	3707.4307692307693	6652.269461077844	3217.831206446529
JUP	-0.3589914078444397	2.788074259901053e-06	8961.610256410257	7133.215568862275	3217.1410825018884
FETUB	1.2260313947424182	2.5445011257480194e-09	2621.6564102564103	5746.520958083833	3214.233065202068
CYP7A1	1.287263329296915	3.859581762606308e-07	2496.892307692308	5756.640718562874	3214.157904895857
CD44	-0.9049384281923298	3.333359446619408e-07	3551.528205128205	1947.0898203592815	3213.9143516294444
GNS	-0.3420254454882258	7.749410750218546e-06	9392.133333333333	7504.407185628743	3212.3485874181483
SELM	-1.3189125147692944	1.4050866184085538e-13	2434.5128205128203	870.437125748503	3210.909426340652
DCAF11	0.5817744185568172	3.119597487407017e-14	5516.3128205128205	8162.329341317365	3209.2496837313624
RPL36	-0.1956830534186147	0.0509438759541434	16381.88717948718	14228.850299401198	3205.657704041309
APOM	0.24337638675497827	0.12552686614789552	13171.6	15309.766467065869	3205.656415781872
ATN1	-0.8517685648806282	7.163324586271288e-24	3762.769230769231	2146.8263473053894	3205.0085476692934
KLF9	0.9929126163046478	2.0305728607347314e-19	3221.097435897436	6428.1556886227545	3198.2682824491153
BLVRB	0.5194807202259841	5.842782615027397e-10	6153.574358974359	8483.91616766467	3196.6632399641485
NME4	-0.6585516580332645	6.425134634149574e-13	4853.897435897436	2967.2035928143714	3196.5422043336675
LOXL4	-1.5374351054054092	1.59329266239811e-12	2078.5435897435896	706.8383233532934	3195.625882987173
MID1IP1	-0.6950310621598822	2.7116254278174505e-11	4595.692307692308	2856.8502994011974	3194.148905975385
HLA-DQB1	-0.9619993115821575	1.2456435380039221e-08	3320.2923076923075	1582.311377245509	3194.1189142515327
UGT1A9	0.4118785513368132	0.018830974457440385	7753.676923076923	9893.131736526946	3193.5732186106025
C5orf33	0.44088440366583287	3.6110302512952613e-06	7240.302564102564	9726.323353293414	3192.13647833456
PCBP2	-0.17274395451148383	0.0036054953111037593	18471.646153846155	16410.994011976047	3190.8652029522254
TGFBI	-0.26721447684749083	0.019256342624564046	11856.148717948718	9641.892215568862	3168.1345770927155
STK24	-0.7515211104444794	8.747955527671324e-21	4209.656410256411	2491.125748502994	3163.645660025619
CHGA	-5.527473345003384	1.6385355815375224e-21	570.6358974358974	12.071856287425149	3154.1747127790077
C14orf68	0.9603233678409446	0.00021921145485747368	3275.769230769231	6689.035928143712	3145.7977399620486
JUNB	-0.6031349256015743	8.792436120111531e-08	5207.538461538462	3521.5329341317365	3140.848322567337
EPHX2	0.9452311767898821	3.696162131417771e-17	3321.5589743589744	6465.676646706587	3139.641098110327
RORC	0.6939050825125415	1.3639746351928153e-07	4520.656410256411	7088.37125748503	3136.906459369824
CRYL1	0.6546953282400213	1.3052887800347666e-11	4790.569230769231	7451.11377245509	3136.363294995008
MRC2	-2.2267137474982963	3.082633285828014e-35	1408.2307692307693	296.8562874251497	3135.7268134962546
MAGED2	-0.46728838407735934	4.949112573218171e-10	6702.71282051282	4693.1556886227545	3132.0998428320354
ABHD2	0.2764678972718826	0.011590037584982267	11274.779487179487	13748.275449101797	3117.1145770246676
TMC6	-1.9887709220889238	3.855673497770992e-39	1566.128205128205	382.21556886227546	3114.6702346222914
BAT1	-0.38902271398811644	1.0281330903677814e-09	7997.707692307692	6085.431137724551	3111.289952145174
LGALS9	-1.4218529819693992	2.2917437148689948e-30	2187.728205128205	827.6407185628742	3110.6278722001
CAPN1	-0.4519517742619511	1.5593393686512425e-09	6881.476923076923	5068.329341317365	3110.0957049272874
ARL4C	-1.8275143398526192	1.9145706820891583e-41	1697.425641025641	472.09580838323353	3102.0696998078834
INF2	-0.5861567881312272	3.1878534183297944e-12	5290.789743589744	3535.4790419161677	3101.2323227802035
AFM	0.6005500359134515	0.0009100995930107429	5159.3128205128205	7365.461077844311	3098.425499647705
PABPC4	-0.5012963458698724	3.426995768622523e-12	6172.374358974359	4369.508982035928	3094.188711494742
RBCK1	-0.49786469555310714	3.7189935816200156e-11	6211.215384615384	4288.898203592815	3092.3448564763135
HDGF	-0.1610779426777433	0.009141521281082069	19194.25641025641	16733.473053892216	3091.771333793189
SLC6A1	0.7162794392041386	2.579004442519996e-06	4315.471794871795	7016.74251497006	3091.0837171320472
CYCS	-0.4627238378017561	1.92155757706862e-08	6677.0615384615385	4850.676646706587	3089.6355403154207
CLDN2	1.243865658479609	1.5987648259050168e-07	2483.882051282051	5943.329341317365	3089.6155833036305
OSBPL9	-0.6533526986238349	1.3221382684175341e-13	4719.974358974359	2988.6586826347307	3083.807984871203
TPD52L2	-0.6954847797480371	2.058519500622105e-22	4432.825641025641	2687.2874251497005	3082.9627646101694
NEAT1	-0.21470475942545023	0.0871539849565336	14356.215384615385	12606.790419161676	3082.3477704137936
CPNE1	-0.6944199651176612	4.728368922863035e-15	4438.4358974358975	2733.317365269461	3082.1385010744116
ARHGEF2	-1.4921849962509592	3.6112053577623674e-42	2062.5589743589744	722.3712574850299	3077.7195554212285
RPS15	-0.3077062415595622	0.0007637466944194831	9994.184615384615	7998.11377245509	3075.2729854523986
GLG1	-0.5195065710304226	1.864028100156545e-13	5905.138461538461	4157.814371257485	3067.758233613711
PTK7	-2.5042197661939984	1.4374315994338858e-35	1223.5641025641025	226.18562874251498	3064.073410846446
UTRN	-1.0505567133020581	1.0619118335498692e-24	2913.994871794872	1469.3892215568862	3061.316875091873
NOTUM	0.8250430847108754	0.007877694940417812	3704.902564102564	6704.023952095808	3056.704240040411
GLS	-1.359623363595193	5.626934241773768e-23	2244.9076923076923	885.4491017964071	3052.228947576107
CBX3	-0.5777621296489105	1.928846176133166e-18	5281.307692307692	3496.77245508982	3051.3395796388654
NOP56	-0.759085987299267	4.262529317661057e-19	4019.4410256410256	2335.3832335329344	3051.101359339896
ALDH5A1	0.6746660342408118	6.193510392092083e-12	4521.569230769231	7092.1556886227545	3050.549181468355
MSC	-2.042090011440377	1.7893928499789307e-15	1493.7641025641026	381.47904191616766	3050.400753294353
COX6B1	-0.25011072931843087	0.008721308458395282	12195.507692307692	9893.197604790419	3050.2273233316105
NUP210	-0.852955169145383	2.9441029240508946e-18	3574.8205128205127	1957.7425149700598	3049.1616351772054
CHMP4B	-0.5596270643666493	6.441389436502597e-19	5419.25641025641	3631.083832335329	3032.762555921941
AKR1A1	0.3813516583506853	2.8796015539020846e-07	7938.4358974358975	10139.892215568862	3027.3356941977904
NEU1	-0.4360566862936202	1.9911159871424417e-06	6926.702564102564	5018.550898203593	3020.4349670440865
BPIL1	-2.254025060715411	3.8778908247536777e-07	1339.3846153846155	194.88023952095807	3019.006489013595
ATP2B4	-0.7956710251689371	1.7758323171931684e-12	3787.7076923076925	2128.8502994011974	3013.7692625787304
IPO5	-0.5454447354139947	1.762620036137481e-10	5522.594871794872	3688.4491017964074	3012.2702986448385
RPS15A	-0.18149082194894403	0.028920276924462293	16587.14358974359	14179.88622754491	3010.4143238877223
ITPR2	0.6528657124607873	1.7907022515764974e-09	4608.0205128205125	7108.556886227545	3008.418595136486
PLEKHB2	-1.1907218373623951	2.714271875761518e-39	2525.897435897436	1109.802395209581	3007.6412358607577
HMGN1	-0.6835182680829214	1.6680659181180883e-18	4397.179487179487	2706.8323353293413	3005.5525075266714
TPM1	-0.437773838571165	9.788677680192589e-06	6863.825641025641	5024.179640718563	3004.803298154982
LGALS3	-0.8366615313090469	5.133548231153052e-07	3591.153846153846	2016.814371257485	3004.5802760894503
ACADSB	0.33389786051900994	0.005315559055364477	8998.158974358974	11222.526946107784	3004.46603014839
ACLY	-0.5476784186334441	1.2084203078406924e-10	5485.128205128205	3854.9640718562873	3004.086341386317
SLC25A15	0.7812323004367555	1.5055139773780373e-09	3843.7076923076925	6652.934131736527	3002.8286026679916
NOTCH2	-0.6838910349112215	1.51455035124499e-09	4385.702564102564	2752.0299401197603	2999.3426653769
CPA1	-5.356679631906044	3.141780641804808e-11	559.3076923076923	13.29940119760479	2996.0321233529876
ATP5G3	-0.2626823072398062	5.423825829508893e-05	11397.902564102564	9448.131736526946	2994.027343232964
MORF4L1	-0.5000725606775372	3.0925030783820966e-20	5982.3538461538465	4186.934131736527	2991.6110067252675
C8G	0.31741494232121803	0.010703032584141521	9424.225641025641	11320.0	2991.3900382682978
SEPN1	-0.8450767160692	4.7713085697213095e-24	3536.6358974358973	2013.8622754491018	2988.728650137576
VIL1	-0.9263788797731556	2.522301764533217e-05	3226.1948717948717	1611.1916167664672	2988.6787912632326
CCT7	-0.32438115054234673	5.2158210151296175e-08	9179.138461538461	7277.443113772455	2977.5394951413527
CORO1C	-0.7314303460718461	8.509374390896315e-22	4064.123076923077	2502.1736526946106	2972.6229486324223
RNASE1	-0.8641051493045069	2.2106438694045578e-10	3438.1589743589743	1916.3353293413174	2970.9308738710915
WDR72	-1.635081562375135	7.229167312230813e-15	1814.871794871795	575.8383233532934	2967.4634098695396
MEST	-1.0925100392361187	3.061394341846767e-16	2712.353846153846	1285.443113772455	2963.2738068837757
COPE	-0.37329779811525143	7.76828867338909e-08	7936.148717948718	6084.497005988024	2962.546841925432
F7	0.4791160332561861	0.00011244153159410638	6182.794871794872	8314.880239520959	2962.276153411049
DDX5	-0.19233400859885588	0.0021946475825927103	15395.11282051282	13671.377245508982	2961.0037616008694
OTC	1.0482820242221664	2.1600354582244587e-08	2820.902564102564	5709.766467065869	2957.1014500309357
PAPLN	-2.5802369803601364	1.0794501309450509e-34	1143.4307692307693	189.5988023952096	2950.322355250868
CTSF	0.6817542679051446	5.995168456599838e-12	4323.420512820513	6890.754491017964	2947.5103865640335
CYP4F11	0.8086344537073972	3.88382367936677e-09	3645.025641025641	6020.119760479042	2947.4933179802247
SC5DL	0.6413374310919697	3.837307873080999e-09	4594.548717948718	7252.041916167665	2946.656071796134
OSTalpha	1.2674874536615595	2.0695521314495636e-11	2322.882051282051	5245.982035928144	2944.223856335627
IFITM2	-0.2558549294659167	0.01836263273736974	11506.14358974359	9487.053892215568	2943.9035565785557
LBR	-0.6112721072615406	6.994383846808938e-13	4809.635897435897	3147.880239520958	2939.996270186392
CABC1	0.48593661040627484	1.516151278889608e-07	6046.912820512821	8177.299401197605	2938.416319422247
BOK	0.7118515215472963	1.6913020440316137e-10	4123.733333333334	6530.34131736527	2935.4858477886373
PACS1	-1.0930998011983954	5.503927632506295e-37	2684.8051282051283	1291.688622754491	2934.7599518974584
PTP4A3	-1.6950021233490709	1.5955171623855254e-30	1728.323076923077	504.688622754491	2929.511285217815
CCL16	1.161323558809914	7.116753788396851e-10	2518.2051282051284	5351.904191616766	2924.4509413005553
PEG3	-1.8763493631977008	4.186124914994522e-10	1555.8564102564103	445.11976047904193	2919.3301846116765
MAPK13	-2.8934009267736625	1.4822478437743862e-45	1008.651282051282	136.73652694610777	2918.4325542786223
TNFAIP2	-0.8426308640668619	2.722194414078072e-10	3457.297435897436	1969.3053892215569	2913.225525746403
HNF1B	-1.7610559905472152	9.659931891743072e-25	1653.5333333333333	510.03592814371257	2911.9647822361717
UBAP2L	-0.5039663552184099	3.1755765335930306e-10	5773.348717948718	4046.083832335329	2909.5735107894952
GLT25D1	-0.6463810474941671	8.338549424712844e-19	4500.189743589744	2849.065868263473	2908.837360384046
C20orf56	0.6190467168950613	1.9487565023423908e-08	4698.533333333334	7223.059880239521	2908.611634222009
OAT	-0.6687902108080317	0.004673400536696355	4339.302564102564	2669.1497005988026	2902.083076605986
KIF5B	-0.6460488817951282	4.754000676044706e-17	4489.2	2897.568862275449	2900.2426401546895
STAB1	-0.9526340601841745	3.000024706299205e-18	3042.9897435897437	1581.3832335329341	2898.8556745346978
CCT2	-0.5664092765349605	1.0685264889094993e-15	5111.666666666667	3496.8622754491016	2895.29541855454
GLTSCR2	-0.25302655247609196	0.0024608933672613863	11442.133333333333	9538.08982035928	2895.1635503051075
CD46	-0.26555772319260895	0.001941419133662501	10895.34358974359	8955.407185628743	2893.342637093495
MUC1	-3.547619929691327	2.401044730901123e-34	815.4358974358975	67.8622754491018	2892.8566411293227
IVNS1ABP	-0.6875145571737595	6.903186339695705e-14	4203.692307692308	2569.065868263473	2890.0996554178164
C19orf48	-0.9090769108271076	5.682620277490539e-19	3178.0307692307692	1642.748502994012	2889.0743942058043
SULF1	-2.1035208170507675	1.6815535386648072e-23	1372.2564102564102	333.4011976047904	2886.5699253057173
SAPS1	-0.608942982311603	5.331617741634229e-25	4731.364102564103	3097.622754491018	2881.130967017446
TMEM56	0.7687385101013536	3.288210002770898e-12	3740.923076923077	6332.802395209581	2875.791632557618
ZMIZ1	-0.9539649307319547	3.356430827260206e-21	3014.3230769230768	1574.3353293413174	2875.5585052806555
HYAL1	0.616518602207034	4.127630583327441e-11	4662.625641025641	6956.508982035928	2874.5954428198042
LITAF	-0.37128113251648975	3.0335291952703255e-05	7736.128205128205	5930.263473053892	2872.278441292759
GNMT	1.5750553850767806	2.1540408477092613e-14	1823.5897435897436	5078.215568862275	2872.2548458118113
SOD3	-2.035623043363775	1.013488336539014e-21	1409.8666666666666	339.52095808383234	2869.957074737141
U2AF2	-0.5243973819410039	1.0902025326118755e-18	5472.123076923077	3802.8922155688624	2869.5670151974123
UGP2	0.2550329342758859	0.008584788557552082	11245.405128205128	13681.694610778442	2867.9486669672488
EIF3E	-0.24606959240938886	0.011131274214913217	11654.36923076923	9597.928143712576	2867.7858864039076
ABCC6	0.5766608530644829	7.082090949849102e-10	4970.902564102564	7404.0898203592815	2866.52491311581
ISLR	-2.5088347720541093	1.365162184347129e-25	1142.4358974358975	213.94011976047904	2866.1829043300218
SLC39A4	-1.9337744037472564	1.0166965108016391e-17	1481.446153846154	375.47904191616766	2864.7826528375126
C4orf7	-5.711551732966694	1.0671837552378278e-21	499.5948717948718	9.155688622754491	2853.461955781273
PTPRS	-2.611121207117941	1.669777257577818e-29	1090.5897435897436	189.76646706586826	2847.662007752497
GBP5	-2.293647472023871	4.662877179848758e-26	1240.5384615384614	218.65269461077844	2845.3579062560743
NUCKS1	-0.18102414868424682	0.009775073331644225	15710.91282051282	13614.850299401198	2844.0546183857523
IFNGR2	-0.9481749232379274	9.598091894121921e-30	2996.85641025641	1548.0419161676646	2841.544096749962
NCOR2	-0.6220036051488208	1.9537627158555803e-15	4568.041025641026	2971.7844311377244	2841.3379864164353
NBL1	-2.0933534239618075	1.3198983170739217e-35	1357.025641025641	317.96407185628743	2840.7342720449924
VEGFB	-1.0729348230477334	7.99221178550084e-13	2646.271794871795	1220.9700598802394	2839.2771599669773
CCL20	-1.0883264593465922	3.294931512952767e-06	2606.6717948717946	1202.5868263473053	2836.909885191447
COPG	-0.3037374949326467	1.9641004809830094e-07	9333.553846153845	7571.526946107784	2834.9502640497385
LSR	-0.2941508073190827	0.019219103901350825	9630.538461538461	7861.982035928144	2832.8306633790153
ADAM9	-1.17719770111616	1.9485554982344158e-17	2406.3435897435897	1121.1017964071857	2832.742141941762
F13B	0.7872360574714268	1.172733868671724e-06	3594.630769230769	5965.095808383234	2829.8229548347126
CPE	-0.8012003597609407	2.964327326885265e-07	3525.0	2001.9281437125749	2824.231268157316
SLC39A14	0.20959546385207237	0.0548118728649011	13451.405128205128	15763.20359281437	2819.3534973082988
HNRNPD	-0.511591962914761	2.545656533981416e-17	5507.876923076923	3820.748502994012	2817.7855665698366
RPL10	-0.10451329927511702	0.1763703499489997	26956.51794871795	24782.353293413173	2817.3146277894225
PCYT2	0.46048808095407534	3.7307450464937995e-08	6110.343589743589	8263.233532934131	2813.7403936110613
TMEM205	0.4063884055837487	4.79110334505764e-09	6921.6	8962.185628742514	2812.8579880884754
CYP2B7P1	1.9892549117010367	8.46194924889434e-14	1410.5794871794872	5405.353293413174	2806.0021732165246
LTBP4	-1.255628242400483	1.674984665495061e-17	2232.0666666666666	970.4730538922156	2802.6459455873714
ATOX1	0.5351511778037131	3.1164804164767344e-09	5233.030769230769	7269.916167664671	2800.462579636917
MKI67	-1.183000802432965	4.365612166526535e-15	2365.574358974359	1071.5449101796407	2798.4763648815133
TRIM47	-1.2472775300352525	2.6990756798448317e-25	2237.548717948718	954.8562874251497	2790.844238256623
NES	-1.0999808234939592	2.0835118783163794e-23	2536.123076923077	1198.179640718563	2789.68675063588
DDX3X	-0.3560070071081489	4.5870244854864837e-07	7828.533333333334	6166.449101796407	2787.012722046381
PLEKHB1	-4.2915883028895285	1.578434863261001e-51	649.2717948717949	35.09580838323353	2786.4072402678844
HLA-C	0.058368526691104074	0.6232065396834788	47737.251282051286	48672.694610778446	2786.3530256163526
TMBIM1	-0.28422657466856854	3.964213998432844e-05	9781.620512820513	7843.2874251497005	2780.1964930667814
ARPC4	-0.46646338823756356	3.2477926155315616e-14	5959.707692307692	4275.574850299401	2779.985443059317
GSTM1	2.239214196370703	2.0482412350215134e-10	1240.4307692307693	5936.293413173653	2777.59018807657
OS9	0.13818889078317975	0.010297754726169756	20099.22564102564	21896.688622754493	2777.4896969341785
DDX39	-0.8855605356341253	1.9067293323466115e-22	3130.8153846153846	1654.9041916167664	2772.52654897156
HTRA1	-0.37331030922070946	0.0032711077035889892	7424.051282051282	5750.041916167665	2771.4748797729685
CBX5	-0.8507084196574853	1.604124602866966e-19	3256.6769230769232	1850.0778443113772	2770.482478565771
PROS1	0.36767412386848436	8.73257278279239e-05	7529.030769230769	9656.616766467067	2768.2297916557836
SIGMAR1	0.34736579446925747	3.4153966424813047e-06	7967.6871794871795	10048.62874251497	2767.701987185081
SLC13A3	1.510237502600122	1.892889125243942e-08	1832.4358974358975	4942.395209580838	2767.4134134184033
ABHD14B	0.5133975994268462	1.936533811362744e-13	5380.8564102564105	7535.323353293413	2762.518763886198
SCD5	-3.890959211889837	3.543112909243919e-54	709.4358974358975	52.32934131736527	2760.3861403735386
LARP1	-0.32470052137885286	5.236082513515495e-06	8498.205128205129	6722.562874251497	2759.3716359126465
GLYATL1	1.4363652664676367	2.46167919332777e-18	1917.5230769230768	5120.005988023952	2754.2635453424577
PLXNB1	-0.4355950624873371	1.072972655383157e-07	6319.153846153846	4667.562874251497	2752.592214482481
FCGR3A	-1.1570290899552074	2.167025282675657e-14	2378.9384615384615	976.934131736527	2752.5010032132873
ECH1	0.17149530997664952	0.033907734594529136	16040.379487179487	17894.28143712575	2750.8498522969367
MYL12A	-0.22730515439351193	0.001024423592383191	12101.815384615385	10240.874251497005	2750.805014441778
LRRC59	-0.35866745588184046	2.442026368927738e-07	7657.348717948718	6023.473053892216	2746.4417834667397
SLC6A6	-2.704138070756931	3.49042216524667e-52	1015.5589743589744	159.08982035928145	2746.2116856629646
TYMP	-0.4708953398537303	0.00017821980887494854	5816.958974358974	4118.179640718563	2739.1788731459756
PIK3R2	-0.6663708168882638	9.254101749724303e-13	4106.523076923077	2651.940119760479	2736.4671373397373
CSDE1	-0.17056873934941397	0.015486140936644778	16037.097435897436	14172.359281437126	2735.427492464745
SCRIB	-0.527769436547735	2.9143168047362213e-09	5178.953846153846	3527.37125748503	2733.2935532913402
TACC1	-0.7118193038949169	3.0548173367954814e-08	3839.2	2459.502994011976	2732.816671513365
NOMO1	-0.3875902347727223	3.3401687711864576e-09	7049.0	5276.041916167665	2732.1235649129194
FLNB	-0.25398040150783985	0.0005700985167672641	10747.85641025641	8961.407185628743	2729.7448864255334
LOC55908	-0.48079258827749954	0.018950577180008314	5675.005128205128	3961.802395209581	2728.5004040778267
EFNA1	-0.17107059732971258	0.10574917488139647	15947.835897435898	13579.838323353293	2728.205813090592
TEAD2	-1.7236861977181102	1.296289759342781e-41	1581.3435897435897	470.0	2725.7401194910353
DECR1	0.3267917230614995	4.379045676735329e-05	8336.635897435897	10268.437125748504	2724.343609459427
IGJ	-2.1878230175774576	6.889056271338704e-18	1244.876923076923	268.80838323353294	2723.570386358694
SERPINA5	-0.11739842618211094	0.44251596596088416	23199.246153846154	20919.377245508982	2723.5549870729287
PRDX1	-0.12284274895580387	0.14880474391700574	22149.046153846153	19519.269461077845	2720.8497162874364
SUPT5H	-0.44077795079324333	1.5651975087037584e-13	6168.897435897436	4519.269461077844	2719.113970448565
MYO10	-2.2306195252295673	8.25307122414984e-37	1218.0205128205127	284.0658682634731	2716.940338027566
CDK16	-0.9116159796605776	1.695584170011208e-29	2979.025641025641	1594.874251497006	2715.7273781775702
COPA	-0.21858877583732655	0.006778473709490451	12416.85641025641	10543.820359281437	2714.18544246581
TTC3	-0.5373697147025442	3.257535098217283e-13	5047.758974358974	3515.688622754491	2712.5127999384895
SLC25A25	0.6720214112544869	8.073967707272658e-09	4035.2051282051284	6198.502994011976	2711.744244957753
SAE1	-0.6616417623328645	5.100608095215562e-20	4097.410256410257	2579.3832335329344	2711.0177430520366
RPL23A	-0.3100530393973655	0.002190918873453786	8732.205128205129	6957.574850299401	2707.446740641262
SSR3	-0.37505755519421424	1.54067192590621e-10	7203.923076923077	5450.065868263473	2701.885777037951
GDI2	-0.2573664146274731	2.696192998754726e-06	10495.774358974359	8729.502994011977	2701.2598155081955
GPX4	0.2137913812786073	0.00300509251866922	12628.071794871796	14393.574850299401	2699.772911911063
HUWE1	-0.3778677276738446	5.791862101284042e-08	7143.225641025641	5510.520958083833	2699.1944412359007
RGS1	-1.9371020438293665	2.4396791969290036e-26	1393.2051282051282	361.34131736526945	2698.7805013197085
ASGR2	0.11553396266400506	0.34339807286723184	23325.682051282052	24795.43113772455	2694.908479225274
SARDH	0.8478615145376925	4.877250870251087e-15	3175.871794871795	5592.041916167665	2692.69946997754
PICALM	-0.4549219178530104	1.7494146399275689e-12	5917.9384615384615	4366.353293413174	2692.1999146591706
BRP44	-0.22810147801899475	0.0018075455045738064	11799.907692307692	9894.305389221558	2691.57638510309
RAMP1	0.7975165364705807	1.748651300710494e-07	3374.4153846153845	5601.700598802395	2691.152070151504
CDHR2	-1.4208281202087303	1.8737586173119663e-06	1893.7179487179487	731.3413173652694	2690.6477132824557
MXRA8	-2.3505106132028706	1.0312581684202148e-38	1143.4923076923078	237.1377245508982	2687.790805346612
IL2RG	-1.7857713762023082	3.408618983447748e-26	1504.8974358974358	429.0059880239521	2687.4027651458887
ABR	-2.19702358242988	7.932201865880447e-59	1222.2666666666667	296.3293413173653	2685.348690684628
DMGDH	1.0302964522634568	3.337660522882296e-13	2604.9282051282053	5231.161676646707	2683.848288144604
PCBP1	-0.1639959712210611	0.0013754221878829347	16361.389743589743	14456.251497005987	2683.202001526308
RAB34	-1.8019689204788472	2.155352076688031e-23	1488.1692307692308	407.3053892215569	2681.634702259067
EIF3H	-0.32432404546634547	9.748497179072518e-05	8258.235897435898	6466.179640718563	2678.3444746718064
